Sep 20 18:26:08 jammy-provider-cloud-0000007676 systemd[1]: Started Devstack devstack@dstat.service.
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 20 18:27:39 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:39| 23   2  74   0   0|1325M 1439M  166M 4816M|8368B 1617B|   0    20k|   0  2.99 | 996  1172 |2.16 1.35 0.69|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   51    0
Sep 20 18:27:40 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:40| 23   3  73   0   0|1334M 1431M  166M 4816M|5654B 1566B|   0     0 |   0     0 | 924  1162 |2.16 1.35 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    4   50    0
Sep 20 18:27:41 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:41| 22   3  74   0   0|1411M 1353M  166M 4816M|6233B 1512B|   0     0 |   0     0 |1000  1226 |2.16 1.35 0.69|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   50    0
Sep 20 18:27:42 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:42| 15  12  72   0   0|1323M 1441M  166M 4816M|6934B 1624B|   0   184k|   0  2.00 |2072  2966 |2.06 1.35 0.69|2.0   0 226|   0     0 |   0     0 | 10   32    4   47    0
Sep 20 18:27:43 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:43| 10  19  70   0   0|1331M 1434M  166M 4816M|6989B 1620B|   0  3356k|   0   218 |3183  5186 |2.06 1.35 0.69|2.0   0 494|   0     0 |   0     0 | 10   32    4   47    0
Sep 20 18:27:44 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:44| 11  19  70   0   0|1327M 1437M  166M 4816M|8059B 1617B|   0   882k|   0  24.0 |3236  5314 |2.06 1.35 0.69|2.0   0 467|   0     0 |   0     0 | 10   32    4   46    0
Sep 20 18:27:45 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:45| 16  11  72   0   0|1370M 1394M  166M 4816M|5883B 1698B|   0     0 |   0     0 |1886  2720 |2.06 1.35 0.69|1.0   0 190|   0     0 |   0     0 | 10   32    4   46    0
Sep 20 18:27:46 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:46| 23   3  74   0   0|1426M 1338M  166M 4816M|6506B 1615B|   0    16k|   0  1.00 | 972  1177 |2.06 1.35 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   44    0
Sep 20 18:27:47 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:47| 24   2  74   0   0|1391M 1372M  166M 4816M|6689B 1620B|   0   132k|   0  13.0 |1154  1565 |1.98 1.34 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   44    0
Sep 20 18:27:48 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:48| 23   3  73   0   0|1343M 1421M  166M 4816M|7727B 1461B|   0   325k|   0  24.0 |1061  1311 |1.98 1.34 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   39    0
Sep 20 18:27:49 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:49| 23   3  74   0   0|1423M 1341M  166M 4816M|8342B 1620B|   0   480k|   0  95.0 |1012  1225 |1.98 1.34 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   39    0
Sep 20 18:27:50 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:50| 23   2  74   0   0|1372M 1392M  166M 4816M|8821B 1617B|   0    20k|   0  2.00 | 908  1136 |1.98 1.34 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   33    0
Sep 20 18:27:51 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:51| 22   3  74   0   0|1431M 1333M  166M 4816M|  12k 1662B|   0   248k|   0  13.0 |1278  1810 |1.98 1.34 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   33    0
Sep 20 18:27:52 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:52| 23   4  73   0   0|1399M 1365M  166M 4816M|  11k 1697B|   0     0 |   0     0 | 919  1152 |1.90 1.33 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   27    0
Sep 20 18:27:53 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:53| 28   4  68   0   0|1342M 1422M  166M 4816M|9507B 1659B|   0    20k|   0  1.00 |1501  6863 |1.90 1.33 0.69|1.0   0  37|   0     0 |   0     0 | 10   32    4   28    0
Sep 20 18:27:54 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:54| 23   3  74   0   0|1420M 1344M  166M 4816M|6759B 1620B|   0   148k|   0  3.00 | 957  1145 |1.90 1.33 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:27:55 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:55| 24   2  74   0   0|1360M 1404M  166M 4816M|5196B 1460B|   0    12k|   0  1.00 | 911  1110 |1.90 1.33 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:27:56 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:56| 24   3  73   0   0|1424M 1340M  166M 4816M|5653B 1662B|   0   124k|   0  4.00 | 957  1200 |1.90 1.33 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:27:57 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:57| 22   4  74   0   0|1370M 1394M  166M 4816M|8765B 1620B|   0    88k|   0  9.00 |1125  1551 |1.83 1.33 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:27:58 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:58| 24   2  73   0   0|1428M 1336M  166M 4816M|5471B 1620B|   0   400k|   0  24.0 |1022  1295 |1.83 1.33 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:27:59 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:27:59| 23   2  73   0   0|1341M 1423M  166M 4816M|7090B 1711B|   0  1689k|   0  4.99 | 978  1178 |1.83 1.33 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:28:00 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:00| 23   3  74   0   0|1412M 1352M  166M 4816M|5442B 1620B|   0     0 |   0     0 | 993  1148 |1.83 1.33 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:28:01 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:01| 24   3  74   0   0|1361M 1403M  166M 4816M|6726B 1697B|   0    20k|   0  1.00 | 967  1140 |1.83 1.33 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:28:02 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:02| 23   3  73   0   0|1370M 1394M  166M 4816M|9520B 1529B|   0    24k|   0  2.00 | 987  1207 |1.76 1.32 0.70|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   22    0
Sep 20 18:28:03 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:03| 23   2  74   0   0|1419M 1345M  166M 4816M|6543B 1619B|   0    20k|   0  2.00 |1018  1214 |1.76 1.32 0.70|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   22    0
Sep 20 18:28:04 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:04| 13  17  70   0   0|1347M 1417M  166M 4816M|7069B 1698B|   0  4270k|   0   203 |3024  5033 |1.76 1.32 0.70|1.0   0 393|   0     0 |   0     0 | 10   32    4   17    0
Sep 20 18:28:05 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:05| 23   3  73   0   0|1417M 1346M  166M 4816M|7124B 1617B|   0     0 |   0     0 | 917  1140 |1.76 1.32 0.70|1.0   0   0|   0     0 |   0     0 | 10   32    4   17    0
Sep 20 18:28:06 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:06| 23   3  74   0   0|1396M 1368M  166M 4816M|6747B 1620B|   0     0 |   0     0 | 936  1135 |1.76 1.32 0.70|1.0   0 9.0|   0     0 |   0     0 | 10   32    4   11    0
Sep 20 18:28:07 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:07| 17  12  70   0   0|1329M 1435M  166M 4817M|6006B 1623B|   0   228k|   0  15.0 |2399  3821 |1.70 1.32 0.70|2.0   0 311|   0     0 |   0     0 | 10   32    4   11    0
Sep 20 18:28:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:08| 10  19  69   0   0|1330M 1434M  166M 4817M|7619B 1511B|   0   488k|   0  29.0 |3016  4739 |1.70 1.32 0.70|1.0   0 439|   0     0 |   0     0 | 10   32    4   10    0
Sep 20 18:28:09 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:09| 11  20  69   0   0|1327M 1436M  166M 4817M|6650B 1640B|   0   508k|   0  10.0 |3138  4896 |1.70 1.32 0.70|1.0   0 485|   0     0 |   0     0 | 10   32    4   10    0
Sep 20 18:28:10 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:10|  8  21  69   0   0|1329M 1434M  166M 4817M|8940B 1619B|   0  1195k|   0  13.0 |3098  4735 |1.70 1.32 0.70|1.0   0 489|   0     0 |   0     0 | 10   32    4   10    0
Sep 20 18:28:11 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:11| 11  19  68   0   0|1327M 1436M  166M 4817M|6388B 1621B|   0  1197k|   0  13.0 |3232  5123 |1.70 1.32 0.70|1.0   0 526|   0     0 |   0     0 | 10   32    4    8    0
Sep 20 18:28:12 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:12|  8  20  71   0   0|1325M 1438M  166M 4817M|5938B 1621B|   0   692k|   0  9.00 |2982  4701 |1.64 1.31 0.70|1.0   0 445|   0     0 |   0     0 | 10   32    4    8    0
Sep 20 18:28:13 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:13| 10  20  69   0   0|1330M 1433M  166M 4817M|7371B 1615B|   0   267k|   0  8.97 |2922  4378 |1.64 1.31 0.70|1.0   0 411|   0     0 |   0     0 | 10   32    4    8    0
Sep 20 18:28:14 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:14| 19  21  60   0   0|1359M 1404M  166M 4817M|6346B 1668B|   0  1509k|   0  98.3 |3950  6338 |1.64 1.31 0.70|3.0   0 661|   0     0 |   0     0 | 10   32    4   10    0
Sep 20 18:28:15 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:15| 60  17  22   0   0|1527M 1236M  166M 4817M|7585B 1619B|   0   756k|   0  45.0 |2658  4295 |1.64 1.31 0.70|3.0   0 367|   0     0 |   0     0 | 10   32    4   13    0
Sep 20 18:28:16 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:16| 56  10  30   4   0|1627M 1126M  167M 4826M|5815B 1511B| 400k   42M|4.00  3025 |  11k   24k|1.64 1.31 0.70|3.0   0  81|   0     0 |   0     0 | 10   38    4   14    0
Sep 20 18:28:17 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:17| 39  11  35  14   0|1599M 1138M  168M 4839M|  12k 1715B|   0   100M|   0  7841 |  21k   50k|1.83 1.36 0.72|4.0   0 186|   0     0 |   0     0 | 10   36    4   12    0
Sep 20 18:28:18 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:18| 47  11  31  11   0|1567M 1160M  169M 4849M|5985B 1695B|   0    82M|   0  6676 |  19k   45k|1.83 1.36 0.72|2.0 1.0  91|   0     0 |   0     0 | 10   36    4   12    0
Sep 20 18:28:19 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:19| 45  17  29   8   0|1545M 1171M  169M 4859M|  10k 1735B| 364k   63M|7.00  5061 |  16k   36k|1.83 1.36 0.72|2.0 1.0 333|   0     0 |   0     0 | 10   35    4   11    0
Sep 20 18:28:20 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:20| 49  13  33   5   0|1543M 1167M  169M 4864M|5955B 1696B|1085k   42M|15.0  3572 |  15k   37k|1.83 1.36 0.72|4.0   0 134|   0     0 |   0     0 | 10   34    4   12    0
Sep 20 18:28:21 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:21| 43  11  41   5   0|1535M 1173M  170M 4865M|8100B 1661B| 528k   54M|7.99  4946 |  14k   36k|1.83 1.36 0.72|4.0   0 151|   0     0 |   0     0 | 10   34    4   12    0
Sep 20 18:28:22 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:22| 37   8  45   8   0|1539M 1167M  170M 4868M|6034B 1622B|   0    41M|   0  3877 |  15k   35k|1.85 1.37 0.72|1.0 2.0  47|   0     0 |   0     0 | 10   35    4   13    0
Sep 20 18:28:23 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:23| 39   9  45   6   0|1513M 1191M  170M 4869M|6126B 1616B|   0    42M|   0  3804 |  14k   31k|1.85 1.37 0.72|2.0 1.0  92|   0     0 |   0     0 | 10   34    4   12    0
Sep 20 18:28:24 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:24| 43   8  43   9   0|1534M 1167M  170M 4872M|5907B 1589B|   0    41M|   0  3743 |  14k   33k|1.85 1.37 0.72|2.0   0  51|   0     0 |   0     0 | 10   35    4   15    0
Sep 20 18:28:25 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:25| 37   6  44  11   0|1515M 1182M  171M 4875M|5754B 1685B|   0    54M|   0  4738 |  15k   34k|1.85 1.37 0.72|2.0 1.0  75|   0     0 |   0     0 | 10   34    4   14    0
Sep 20 18:28:26 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:26| 37   7  46   9   0|1535M 1158M  171M 4879M|5536B 1740B|   0    50M|   0  4579 |  17k   38k|1.85 1.37 0.72|2.0   0  99|   0     0 |   0     0 | 10   37    4   15    0
Sep 20 18:28:27 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:27| 39   7  46   8   0|1510M 1181M  171M 4880M|9608B 1621B|   0    47M|   0  4372 |  16k   37k|1.94 1.39 0.74|1.0 1.0  79|   0     0 |   0     0 | 10   36    4   16    0
Sep 20 18:28:28 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:28| 41   7  43   9   0|1541M 1154M  171M 4876M|5169B 1739B|   0    47M|   0  4204 |  14k   32k|1.94 1.39 0.74|2.0   0  18|   0     0 |   0     0 | 10   34    4   19    0
Sep 20 18:28:29 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:29| 27  10  61   0   0|1426M 1269M  171M 4877M|6425B 1616B|   0   571k|   0  27.9 |2162  3466 |1.94 1.39 0.74|1.0   0 245|   0     0 |   0     0 | 10   32    4   19    0
Sep 20 18:28:30 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:30| 22   5  73   0   0|1414M 1281M  171M 4877M|4948B 1704B|   0   896k|   0  55.0 |1671  2722 |1.94 1.39 0.74|1.0   0  60|   0     0 |   0     0 | 10   32    4   19    0
Sep 20 18:28:31 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:31| 22   5  73   0   0|1386M 1309M  171M 4877M|7275B 1512B|   0   808k|   0  44.0 |2634  4878 |1.94 1.39 0.74|1.0   0  43|   0     0 |   0     0 | 10   32    4   19    0
Sep 20 18:28:32 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:32| 23   3  73   0   0|1427M 1268M  171M 4877M|8710B 1695B|   0   820k|   0  59.0 |2370  4345 |1.86 1.39 0.74|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   19    0
Sep 20 18:28:33 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:33| 11  19  70   0   0|1368M 1327M  171M 4877M|6731B 1643B|   0   585k|   0  35.1 |2976  4550 |1.86 1.39 0.74|1.0   0 451|   0     0 |   0     0 | 10   32    4   19    0
Sep 20 18:28:34 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:34| 49  14  36   0   0|1483M 1212M  171M 4877M|6691B 1620B|   0  1080k|   0  80.0 |2976  4457 |1.86 1.39 0.74|3.0   0 350|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:28:35 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:35| 65  10  24   0   0|1665M 1027M  171M 4879M|  11k 1620B|   0  5392k|   0   305 |1930  2526 |1.86 1.39 0.74|3.0   0   0|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:28:36 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:36| 53   9  33   5   0|1751M  930M  172M 4889M|6166B 1620B|   0    37M|   0  2961 |  11k   23k|1.86 1.39 0.74|4.0 2.0 147|   0     0 |   0     0 | 10   38    4   25    0
Sep 20 18:28:37 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:37| 37  10  39  13   0|1749M  916M  172M 4905M|8265B 1621B|   0   115M|   0  9003 |  27k   61k|2.04 1.43 0.76|4.0 1.0 279|   0     0 |   0     0 | 10   38    4   25    0
Sep 20 18:28:38 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:38| 52  10  25  11   0|1653M  999M  172M 4917M|6664B 1553B|   0    97M|   0  7844 |  25k   55k|2.04 1.43 0.76|5.0 1.0 277|   0     0 |   0     0 | 10   36    4   25    0
Sep 20 18:28:39 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:39| 47   9  30  12   0|1721M  920M  172M 4927M|9220B 1620B|   0    92M|   0  6806 |  18k   42k|2.04 1.43 0.76|4.0 1.0  72|   0     0 |   0     0 | 10   36    4   25    0
Sep 20 18:28:40 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:40| 45   8  32  13   0|1639M  990M  172M 4939M|7618B 1664B|   0   105M|   0  7853 |  19k   49k|2.04 1.43 0.76|4.0 1.0  99|   0     0 |   0     0 | 10   36    4   25    0
Sep 20 18:28:41 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:41| 28  13  55   3   0|1373M 1254M  172M 4941M|6375B 1618B|   0    19M|   0  1435 |5512    12k|2.04 1.43 0.76|1.0   0 258|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:28:42 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:42| 23   3  73   0   0|1441M 1186M  172M 4941M|6233B 1563B|   0  1230k|   0  85.9 |1263  1749 |1.95 1.42 0.76|1.0   0  12|   0     0 |   0     0 | 10   32    4   25    0
Sep 20 18:28:43 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:43| 23   2  73   0   0|1496M 1131M  172M 4941M|5310B 1620B|   0  3896k|   0   242 |1424  2482 |1.95 1.42 0.76|1.0   0   0|   0     0 |   0     0 | 10   38    4   25    0
Sep 20 18:28:44 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:44| 22   3  73   0   0|1413M 1214M  172M 4941M|6250B 1888B|   0   380k|   0  23.0 |1239  1689 |1.95 1.42 0.76|2.0   0  28|   0     0 |   0     0 | 10   32    5   25    0
Sep 20 18:28:45 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:45| 23   2  73   0   0|1484M 1143M  172M 4941M|5170B 1693B|   0   844k|   0  53.0 | 934  1126 |1.95 1.42 0.76|1.0   0   0|   0     0 |   0     0 | 10   32    5   25    0
Sep 20 18:28:46 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:46| 20  16  63   0   0|1381M 1246M  172M 4941M|5372B 1517B|   0  6785k|   0   369 |3566  6620 |1.95 1.42 0.76|2.0   0 566|   0     0 |   0     0 | 10   32    5   25    0
Sep 20 18:28:47 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:47| 13  27  59   0   0|1382M 1245M  172M 4941M|6355B 1693B|   0  4537k|   0   237 |4571  7867 |1.88 1.42 0.76|1.0   0 911|   0     0 |   0     0 | 10   32    5   25    0
Sep 20 18:28:48 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:48| 10  18  70   0   0|1380M 1246M  172M 4941M|5506B 1694B|   0   880k|   0  48.0 |3088  4763 |1.88 1.42 0.76|1.0   0 446|   0     0 |   0     0 | 10   32    5   25    0
Sep 20 18:28:49 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:49| 10  20  70   0   0|1379M 1247M  172M 4941M|6954B 1566B|   0   176k|   0  17.0 |2966  4687 |1.88 1.42 0.76|2.0   0 392|   0     0 |   0     0 | 10   32    5   25    0
Sep 20 18:28:50 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:50| 15  18  66   0   0|1386M 1240M  172M 4942M|6595B 1621B|   0  3157k|   0  16.0 |4596  7765 |1.88 1.42 0.76|1.0   0 245|   0     0 |   0     0 | 10   32    5   25    0
Sep 20 18:28:51 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:51| 44  11  46   0   0|1482M 1144M  172M 4942M|8966B 1695B|   0    56k|   0  5.00 |2021  2486 |1.88 1.42 0.76|3.0   0 130|   0     0 |   0     0 | 10   33    5   25    0
Sep 20 18:28:52 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:52| 49   4  46   0   0|1570M 1053M  172M 4945M|7297B 1618B|   0     0 |   0     0 |2052  8086 |1.89 1.43 0.77|4.0   0 3.0|   0     0 |   0     0 | 10   41    5   25    0
Sep 20 18:28:53 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:53| 49   6  45   0   0|1630M  991M  172M 4946M|6984B 1513B|4100B 1542k|1.00   162 |2448  5276 |1.89 1.43 0.77|2.0   0  89|   0     0 |   0     0 | 10   48    5   27    0
Sep 20 18:28:54 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:54| 14  12  73   0   0|1655M  966M  172M 4946M|7320B 1714B|   0   232k|   0  7.00 |2042  2970 |1.89 1.43 0.77|  0   0 208|   0     0 |   0     0 | 10   48    5   26    0
Sep 20 18:28:55 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:55|  0   0  98   0   0|1655M  966M  172M 4946M|9951B 2346B|   0   156k|   0  11.0 | 668  1035 |1.89 1.43 0.77|  0   0   0|   0     0 |   0     0 | 10   49    5   26    0
Sep 20 18:28:56 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:56|  2   0  98   0   0|1655M  966M  172M 4947M| 115k 4234B|   0   504k|   0  31.0 | 917  1442 |1.89 1.43 0.77|  0   0   0|   0     0 |   0     0 | 10   49    5   26    0
Sep 20 18:28:57 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:57|  9   6  84   1   0|1666M  952M  172M 4948M|  70k 3086B|4098B 3082k|1.00   280 |1947  3006 |1.81 1.42 0.77|1.0   0  43|   0     0 |   0     0 | 10   48    5   27    0
Sep 20 18:28:58 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:58| 18   8  72   1   0|1686M  883M  172M 4996M|6141B 1623B|   0  6204k|   0   162 |2108  3104 |1.81 1.42 0.77|1.0   0  48|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:28:59 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:28:59| 15  10  73   0   0|1688M  881M  172M 4996M|7978B 1788B|   0     0 |   0     0 |1890  2138 |1.81 1.42 0.77|2.0   0  70|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:00 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:00| 22   4  74   0   0|1708M  861M  172M 4996M|6607B 1551B|   0     0 |   0     0 |1129  1322 |1.81 1.42 0.77|1.0   0  31|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:01 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:01| 22   5  74   0   0|1697M  872M  172M 4996M|7905B 1697B|   0     0 |   0     0 |1292  1377 |1.81 1.42 0.77|1.0   0  24|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:02 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:02| 13  15  71   0   0|1643M  975M  173M 4948M|7637B 1693B| 160k   28k|9.99  5.00 |2405  3560 |1.75 1.41 0.77|1.0   0 281|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:03 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:03| 13   8  77   0   0|1648M  970M  173M 4948M|7610B 1618B|   0   268k|   0  3.00 |4689  8030 |1.75 1.41 0.77|  0   0  99|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:04 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:04|  0   0  98   0   0|1648M  970M  173M 4948M|7445B 1693B|   0     0 |   0     0 | 639   976 |1.75 1.41 0.77|  0   0 3.0|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:05 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:05|  1   1  98   0   0|1649M  969M  173M 4948M|8384B 1566B|   0  1512k|   0  3.00 | 680   978 |1.75 1.41 0.77|  0   0 3.0|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:06 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:06|  1   0  98   0   0|1648M  969M  173M 4948M|7714B 1620B|   0   444k|   0  30.0 | 850  1447 |1.75 1.41 0.77|  0   0 1.0|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:07 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:07|  2   3  94   0   0|1595M 1023M  173M 4948M|5526B 1512B|   0  4096B|   0  1.00 |1120  1690 |1.61 1.39 0.76|1.0   0  48|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:08| 19  14  66   0   0|1588M 1029M  173M 4948M|5134B 1620B|   0  8192B|   0  2.00 |5136  8946 |1.61 1.39 0.76|  0   0 255|   0     0 |   0     0 | 10   48    4   27    0
Sep 20 18:29:09 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:09| 13  16  71   0   0|1643M  974M  173M 4949M|7539B 1804B|   0     0 |   0     0 |3441  5910 |1.61 1.39 0.76|  0   0 348|   0     0 |   0     0 | 11   48    4   27    0
Sep 20 18:29:10 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:10| 14  12  71   0   0|1639M  978M  173M 4948M|6109B 1619B|   0   480k|   0  13.0 |3007  7697 |1.61 1.39 0.76|  0   0 212|   0     0 |   0     0 | 11   48    4   27    0
