Jun 05 15:05:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 05 15:05:16 ubuntu dstat.sh[64931]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 05 15:05:16 ubuntu dstat.sh[64931]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 05 15:09:12 ubuntu dstat.sh[64931]: 05-06 15:09:12|  7  21  69   0   0|1420M  616M  179M 5511M|4169B 1456B|   0   423k|   0  5.99 |5132  3431 |2.08 1.61 0.90|1.0   0 304|   0     0 |           | 11   32    0   22    0
Jun 05 15:09:13 ubuntu dstat.sh[64931]: 05-06 15:09:13|  8  21  69   0   0|1405M  631M  179M 5512M|4332B 1625B|   0  8215B|   0  2.01 |4961  3284 |2.08 1.61 0.90|2.0   0 264|   0     0 |           | 11   32    0   22    0
Jun 05 15:09:14 ubuntu dstat.sh[64931]: 05-06 15:09:14|  9  21  68   0   0|1372M  664M  179M 5512M|4620B 1620B|   0   720k|   0   136 |5279  3638 |2.08 1.61 0.90|1.0   0 301|   0     0 |           | 11   32    0   22    0
Jun 05 15:09:15 ubuntu dstat.sh[64931]: 05-06 15:09:15| 18  16  64   0   0|1361M  675M  179M 5512M|4916B 1619B|   0    12k|   0  3.00 |6114  7652 |2.00 1.60 0.90|5.0   0 190|   0     0 |           | 11   32    0   22    0
Jun 05 15:09:16 ubuntu dstat.sh[64931]: 05-06 15:09:16| 43  12  44   0   0|1476M  560M  179M 5512M|5474B 1457B|   0   200k|   0  4.00 |3870  2467 |2.00 1.60 0.90|2.0   0 129|   0     0 |           | 11   33    0   22    0
Jun 05 15:09:17 ubuntu dstat.sh[64931]: 05-06 15:09:17| 49   5  46   0   0|1569M  467M  179M 5512M|6696B 1625B|   0    16k|   0  1.00 |3369  2099 |2.00 1.60 0.90|2.0   0  13|   0     0 |           | 11   45    0   22    0
Jun 05 15:09:18 ubuntu dstat.sh[64931]: 05-06 15:09:18| 47   5  47   0   0|1634M  399M  179M 5515M|6681B 1619B|   0  1683k|   0   138 |3794  4480 |2.00 1.60 0.90|4.0   0 6.0|   0     0 |           | 11   49    0   22    0
Jun 05 15:09:19 ubuntu dstat.sh[64931]: 05-06 15:09:19| 13  19  67   0   0|1629M  403M  179M 5516M|5488B 1621B|   0   300k|   0  18.0 |7507  7765 |2.00 1.60 0.90|1.0   0 308|   0     0 |           | 11   48    0   22    0
Jun 05 15:09:20 ubuntu dstat.sh[64931]: 05-06 15:09:20| 17  13  67   0   0|1631M  400M  179M 5516M|5590B 1615B|   0   152k|   0  8.97 |5641  7597 |1.84 1.57 0.90|  0   0 183|   0     0 |           | 11   48    0   22    0
Jun 05 15:09:21 ubuntu dstat.sh[64931]: 05-06 15:09:21|  1   1  98   0   0|1630M  401M  179M 5516M|5067B 1620B|   0   116k|   0  13.0 | 801  1158 |1.84 1.57 0.90|  0   0 3.0|   0     0 |           | 11   48    0   22    0
Jun 05 15:09:22 ubuntu dstat.sh[64931]: 05-06 15:09:22|  0   0  98   0   0|1628M  403M  179M 5516M|4775B 1458B|   0   868k|   0  80.0 | 685   946 |1.84 1.57 0.90|  0   0 2.0|   0     0 |           | 11   48    0   22    0
Jun 05 15:09:23 ubuntu dstat.sh[64931]: 05-06 15:09:23|  1   1  98   0   0|1627M  405M  179M 5516M|4563B 1621B|   0     0 |   0     0 | 765   955 |1.84 1.57 0.90|  0   0 2.0|   0     0 |           | 11   48    0   22    0
Jun 05 15:09:24 ubuntu dstat.sh[64931]: 05-06 15:09:24|  1   1  98   0   0|1625M  406M  179M 5516M|4881B 1459B|   0  4210k|   0   321 | 844  1091 |1.84 1.57 0.90|1.0   0 2.0|   0     0 |           | 11   48    0   22    0
Jun 05 15:09:25 ubuntu dstat.sh[64931]: 05-06 15:09:25| 16  18  66   0   0|1660M  372M  179M 5517M|4631B 1620B|   0     0 |   0     0 |5736  7402 |1.85 1.58 0.90|1.0   0 275|   0     0 |           | 11   48    0   15    0
Jun 05 15:09:26 ubuntu dstat.sh[64931]: 05-06 15:09:26| 12  17  70   0   0|1659M  373M  179M 5516M|4701B 1459B|   0  4098B|   0  1.00 |4309  3943 |1.85 1.58 0.90|2.0   0 238|   0     0 |           | 11   48    0   15    0
Jun 05 15:09:27 ubuntu dstat.sh[64931]: 05-06 15:09:27| 16  21  61   0   0|1659M  372M  179M 5517M|5226B 1856B|   0  2800k|   0  26.0 |6738  6830 |1.85 1.58 0.90|5.0   0 287|   0     0 |           | 12   52    0   15    0
Jun 05 15:09:28 ubuntu dstat.sh[64931]: 05-06 15:09:28| 22  12  64   0   0|1645M  386M  179M 5516M|4519B 1458B|   0   332k|   0  30.0 |5405  6991 |1.85 1.58 0.90|2.0   0 160|   0     0 |           | 12   64    0   15    0
Jun 05 15:09:29 ubuntu dstat.sh[64931]: 05-06 15:09:29|  4  10  85   0   0|1652M  379M  179M 5516M|4747B 1665B|   0   681k|   0  38.1 |2898  2950 |1.85 1.58 0.90|2.0   0 179|   0     0 |           | 12   64    0   14    0
Jun 05 15:09:30 ubuntu dstat.sh[64931]: 05-06 15:09:30| 18  15  64   0   0|1648M  383M  179M 5516M|4814B 1457B|   0    88k|   0  9.99 |5857  6979 |1.78 1.57 0.90|2.0   0 185|   0     0 |           | 14   64    0   14    0
Jun 05 15:09:31 ubuntu dstat.sh[64931]: 05-06 15:09:31|  9  19  71   0   0|1659M  372M  179M 5516M|4505B 1351B|   0  4100B|   0  1.00 |5085  3821 |1.78 1.57 0.90|1.0   0 305|   0     0 |           | 14   66    0   14    0
Jun 05 15:09:32 ubuntu dstat.sh[64931]: 05-06 15:09:32|  8  21  69   0   0|1619M  412M  179M 5517M|4473B 1366B|   0    32k|   0  7.99 |5237  3716 |1.78 1.57 0.90|1.0   0 299|   0     0 |           | 14   66    0   14    0
Jun 05 15:09:33 ubuntu dstat.sh[64931]: 05-06 15:09:33| 15  20  64   0   0|1630M  401M  179M 5517M|4738B 1619B|   0    12k|   0  3.00 |6301  7555 |1.78 1.57 0.90|3.0   0 249|   0     0 |           | 14   66    0   14    0
Jun 05 15:09:34 ubuntu dstat.sh[64931]: 05-06 15:09:34| 27  21  51   0   0|1699M  332M  179M 5517M|5637B 1569B|   0   232k|   0  9.02 |5915  4955 |1.78 1.57 0.90|2.0   0 439|   0     0 |           | 14   66    0   14    0
Jun 05 15:09:35 ubuntu dstat.sh[64931]: 05-06 15:09:35| 29  24  45   0   0|1761M  270M  179M 5517M|5638B 1619B|   0   348k|   0  4.00 |6853  5619 |1.80 1.58 0.91|3.0   0 620|   0     0 |           | 14   66    0   14    0
Jun 05 15:09:36 ubuntu dstat.sh[64931]: 05-06 15:09:36| 29  26  43   0   0|1837M  192M  179M 5518M|5890B 1662B|   0   632k|   0  18.0 |6519  7816 |1.80 1.58 0.91|6.0   0 493|   0     0 |           | 14   70    0   16    0
Jun 05 15:09:37 ubuntu dstat.sh[64931]: 05-06 15:09:37| 48  22  30   0   0|1894M  151M  176M 5506M|5120B 1711B|  20k    0 |3.00     0 |6062  7305 |1.80 1.58 0.91|7.0   0 283|   0     0 |           | 14   70    0   15    0
Jun 05 15:09:38 ubuntu dstat.sh[64931]: 05-06 15:09:38| 69  24   5   0   0|2015M  155M  171M 5389M|4143B 1293B| 220k   32k|6.98  7.98 |5918  6347 |1.80 1.58 0.91|4.0   0 464|   0     0 |           | 14   70    0   15    0
Jun 05 15:09:39 ubuntu dstat.sh[64931]: 05-06 15:09:39| 67  23  12   0   0|2107M  178M  170M 5277M|4612B 1243B| 204k 4099B|21.0  1.00 |5614  7217 |1.80 1.58 0.91|5.0   0 364|   0     0 |           | 14   70    0   15    0
Jun 05 15:09:40 ubuntu dstat.sh[64931]: 05-06 15:09:40| 71  25   2   0   0|2223M  168M  170M 5175M|4849B 1509B|1026k 2803k|82.9  66.9 |6499  7354 |1.98 1.62 0.93|6.0   0 394|   0     0 |           | 14   74    0   15    0
Jun 05 15:09:41 ubuntu dstat.sh[64931]: 05-06 15:09:41| 70  24   4   1   0|2358M  168M  169M 5042M|4940B 1569B|  48k   11M|5.01  1013 |9961    14k|1.98 1.62 0.93|7.0   0 272|   0     0 |           | 14   74    0   13    0
Jun 05 15:09:42 ubuntu dstat.sh[64931]: 05-06 15:09:42| 65  26   6   2   0|2471M  180M  169M 4921M|4904B 1510B| 859k   29M|29.0  2100 |  15k   28k|1.98 1.62 0.93| 11   0 417|   0     0 |           | 14   76    0   13    0
Jun 05 15:09:43 ubuntu dstat.sh[64931]: 05-06 15:09:43| 73  23   3   0   0|2581M  139M  169M 4852M|4302B 1606B| 495k 4296k|11.0   255 |9568    17k|1.98 1.62 0.93|5.0   0 230|   0     0 |           | 14   88    0   21    0
Jun 05 15:09:44 ubuntu dstat.sh[64931]: 05-06 15:09:44| 65  26   8   0   0|2677M  182M  169M 4717M|4547B 1517B|  20k 1292k|5.02  83.3 |7160    11k|1.98 1.62 0.93|4.0   0 574|   0     0 |           | 14   91    0   26    2
Jun 05 15:09:45 ubuntu dstat.sh[64931]: 05-06 15:09:45| 36  23  39   0   0|2719M  206M  169M 4651M|4625B 1454B|   0    10M|   0   566 |6717  8283 |2.06 1.64 0.94|6.0   0 307|   0     0 |           | 14   91    0   26    0
Jun 05 15:09:46 ubuntu dstat.sh[64931]: 05-06 15:09:46| 57  17  25   0   0|2821M  169M  169M 4589M|5102B 1571B|3122k 4775k|34.1   240 |6390  8337 |2.06 1.64 0.94|3.0   0 194|   0     0 |           | 14   92    0   28    0
Jun 05 15:09:47 ubuntu dstat.sh[64931]: 05-06 15:09:47| 47  10  42   0   0|2934M  123M  169M 4523M|4591B 1547B|   0   839k|   0  45.0 |4401  6016 |2.06 1.64 0.94|2.0   0  38|   0     0 |           | 14   99    0   30    0
Jun 05 15:09:48 ubuntu dstat.sh[64931]: 05-06 15:09:48|  8  21  70   0   0|2940M  182M  169M 4459M|4714B 1513B|   0   260k|   0  17.0 |5183  3733 |2.06 1.64 0.94|1.0   0 278|   0     0 |           | 14   99    0   30    0
Jun 05 15:09:49 ubuntu dstat.sh[64931]: 05-06 15:09:49|  7  20  70   0   0|2942M  181M  169M 4459M|4900B 1564B|4091B  384k|1.00  27.0 |5041  3658 |2.06 1.64 0.94|1.0   0 260|   0     0 |           | 14   99    0   29    0
Jun 05 15:09:50 ubuntu dstat.sh[64931]: 05-06 15:09:50|  8  19  70   0   0|2952M  171M  169M 4459M|5159B 1620B|4095B   32k|1.00  4.00 |4755  3295 |1.97 1.63 0.94|1.0   0 235|   0     0 |           | 14   99    0   29    0
Jun 05 15:09:51 ubuntu dstat.sh[64931]: 05-06 15:09:51| 11  17  70   0   0|2970M  153M  169M 4459M|4436B 1660B|   0   368k|   0  1.00 |4187  2793 |1.97 1.63 0.94|1.0   0 190|   0     0 |           | 14   99    0   29    0
Jun 05 15:09:52 ubuntu dstat.sh[64931]: 05-06 15:09:52| 23   6  71   0   0|3041M  147M  169M 4398M|7371B 4011B|  32k   64k|3.00  3.00 |2595  5577 |1.97 1.63 0.94|4.0   0  35|   0     0 |           | 14  100    0   29    0
Jun 05 15:09:53 ubuntu dstat.sh[64931]: 05-06 15:09:53| 24   4  70   0   0|3021M  167M  169M 4395M|  25k   22k|  72k 2523k|5.99  38.9 |3267  7349 |1.97 1.63 0.94|1.0   0 2.0|   0     0 |           | 14  103    0   23    0
Jun 05 15:09:54 ubuntu dstat.sh[64931]: 05-06 15:09:54| 22   7  69   0   0|3005M  183M  169M 4395M|4616B 1619B|   0   100k|   0  12.0 |2820  2050 |1.97 1.63 0.94|1.0   0  65|   0     0 |           | 14  107    0   23    0
Jun 05 15:09:55 ubuntu dstat.sh[64931]: 05-06 15:09:55| 17   3  79   0   0|3036M  152M  169M 4395M|9919B 7838B|8198B  300k|2.00  29.0 |2158  2108 |1.89 1.62 0.94|  0   0   0|   0     0 |           | 14  108    0   23    0
Jun 05 15:09:56 ubuntu dstat.sh[64931]: 05-06 15:09:56| 28   5  64   2   0|3040M  147M  169M 4396M|5457B 1832B| 196k 4886k|13.0   418 |5392  7540 |1.89 1.62 0.94|1.0   0 5.0|   0     0 |           | 14  117    0   23    0
Jun 05 15:09:57 ubuntu dstat.sh[64931]: 05-06 15:09:57| 43   8  47   1   0|3135M  118M  169M 4332M|5446B 2153B| 120k 5726k|7.99   229 |6184  7469 |1.89 1.62 0.94|1.0   0 6.0|   0     0 |           | 14  124    0   25    0
Jun 05 15:09:58 ubuntu dstat.sh[64931]: 05-06 15:09:58| 17  10  71   0   0|3105M  148M  169M 4332M|4162B 1115B|   0  2809k|   0   322 |3342  2671 |1.89 1.62 0.94|1.0   0 112|   0     0 |           | 14  124    0   25    0
Jun 05 15:09:59 ubuntu dstat.sh[64931]: 05-06 15:09:59| 19   4  77   0   0|3139M  178M  169M 4269M|  11k 7337B|  72k  424k|6.01  32.0 |2164  2094 |1.89 1.62 0.94|1.0   0 1.0|   0     0 |           | 14  125    0   25    0
Jun 05 15:10:00 ubuntu dstat.sh[64931]: 05-06 15:10:00| 19   4  75   1   0|3146M  171M  169M 4269M|7379B 4133B|  36k  749k|3.01  74.1 |3043  3512 |1.82 1.61 0.94|2.0   0 1.0|   0     0 |           | 14  125    0   25    0
Jun 05 15:10:01 ubuntu dstat.sh[64931]: 05-06 15:10:01| 33  11  54   1   0|3154M  163M  169M 4269M|6455B 2817B|   0   957k|   0  99.1 |5189  5567 |1.82 1.61 0.94|2.0   0  95|   0     0 |           | 14  126    0   26    0
Jun 05 15:10:02 ubuntu dstat.sh[64931]: 05-06 15:10:02| 41   8  51   0   0|3240M  142M  169M 4207M|6802B 3423B|   0   408k|   0  26.0 |2998  1673 |1.82 1.61 0.94|1.0   0 5.0|   0     0 |           | 14  127    0   26    0
Jun 05 15:10:03 ubuntu dstat.sh[64931]: 05-06 15:10:03| 23   7  68   0   0|3180M  201M  169M 4207M|  26k   22k|   0  1610k|   0  83.9 |3052  2399 |1.82 1.61 0.94|3.0   0  55|   0     0 |           | 14  126    0   27    0
Jun 05 15:10:04 ubuntu dstat.sh[64931]: 05-06 15:10:04| 21   4  74   0   0|3240M  141M  169M 4207M|5183B 2270B|8173B  112k|2.00  14.0 |1815  1504 |1.82 1.61 0.94|  0   0   0|   0     0 |           | 14  127    0   27    0
Jun 05 15:10:05 ubuntu dstat.sh[64931]: 05-06 15:10:05| 17   5  78   0   0|3229M  152M  169M 4207M|  28k   24k|8217B 4108B|2.01  1.00 |2466  1851 |1.68 1.58 0.93|1.0   0  51|   0     0 |           | 14  126    0   28    0
Jun 05 15:10:06 ubuntu dstat.sh[64931]: 05-06 15:10:06| 23   3  73   0   0|3240M  141M  169M 4207M|4870B 1455B|4089B 4947k|1.00   470 |2020  1379 |1.68 1.58 0.93|1.0   0   0|   0     0 |           | 14  126    0   28    0
Jun 05 15:10:07 ubuntu dstat.sh[64931]: 05-06 15:10:07| 25   5  67   0   0|3261M  120M  169M 4208M|  13k 9207B|4095B 2007k|1.00   173 |4948  7008 |1.68 1.58 0.93|1.0   0 5.0|   0     0 |           | 14  128    0   29    1
Jun 05 15:10:08 ubuntu dstat.sh[64931]: 05-06 15:10:08| 19   9  71   0   0|3229M  152M  169M 4208M|5898B 1780B|  64k  268k|8.00  19.0 |2930  2313 |1.68 1.58 0.93|1.0   0  84|   0     0 |           | 14  128    0   30    0
Jun 05 15:10:09 ubuntu dstat.sh[64931]: 05-06 15:10:09| 18   2  79   0   0|3258M  122M  169M 4208M|  12k 8061B|   0   184k|   0  17.0 |1840  1518 |1.68 1.58 0.93|3.0   0   0|   0     0 |           | 14  130    0   30    0
Jun 05 15:10:10 ubuntu dstat.sh[64931]: 05-06 15:10:10| 20   6  73   0   0|3228M  152M  169M 4208M|  22k   18k|   0    52k|   0  4.01 |2574  1920 |1.54 1.55 0.93|1.0   0  56|   0     0 |           | 14  128    0   31    0
Jun 05 15:10:11 ubuntu dstat.sh[64931]: 05-06 15:10:11| 17   3  79   0   0|3259M  122M  169M 4208M|9877B 7871B|   0   327k|   0  4.99 |1735  1278 |1.54 1.55 0.93|1.0   0   0|   0     0 |           | 14  129    0   31    0
Jun 05 15:10:12 ubuntu dstat.sh[64931]: 05-06 15:10:12| 23   5  69   2   0|3264M  116M  169M 4209M|5961B 2000B|  64k 3096k|3.00   340 |6044  9139 |1.54 1.55 0.93|2.0   0 1.0|   0     0 |           | 14  130    0   31    0
Jun 05 15:10:13 ubuntu dstat.sh[64931]: 05-06 15:10:13| 22   8  68   2   0|3215M  228M  169M 4147M|5423B 2699B|   0  5453k|   0   355 |5283  7122 |1.54 1.55 0.93|1.0   0  53|   0     0 |           | 14  129    0   33    0
Jun 05 15:10:14 ubuntu dstat.sh[64931]: 05-06 15:10:14| 19   2  77   0   0|3270M  172M  169M 4147M|  10k 7338B|   0   404k|   0  28.0 |2034  1764 |1.54 1.55 0.93|1.0   0   0|   0     0 |           | 14  130    0   33    0
Jun 05 15:10:15 ubuntu dstat.sh[64931]: 05-06 15:10:15| 20   3  75   0   0|3270M  172M  169M 4147M|8869B 5779B|  64k 1340k|4.00   102 |3677  4662 |1.50 1.54 0.93|3.0 1.0   0|   0     0 |           | 14  130    0   33    0
Jun 05 15:10:16 ubuntu dstat.sh[64931]: 05-06 15:10:16| 29   5  65   1   0|3274M  168M  169M 4148M|5121B 1459B|   0  1057k|   0   122 |5027  6634 |1.50 1.54 0.93| 10   0   0|   0     0 |           | 14  130    0   33    0
Jun 05 15:10:17 ubuntu dstat.sh[64931]: 05-06 15:10:17| 30   8  61   0   0|3250M  192M  169M 4148M|6541B 2484B|   0   711k|   0  64.9 |4518  5999 |1.50 1.54 0.93|1.0   0  78|   0     0 |           | 14  131    0   34    0
Jun 05 15:10:18 ubuntu dstat.sh[64931]: 05-06 15:10:18| 18   3  78   0   0|3281M  161M  169M 4148M|  11k 7927B|   0   332k|   0  20.0 |2004  1642 |1.50 1.54 0.93|1.0   0   0|   0     0 |           | 14  132    0   35    0
Jun 05 15:10:19 ubuntu dstat.sh[64931]: 05-06 15:10:19| 15   8  74   0   0|3266M  176M  169M 4148M|7982B 4679B|   0  1051k|   0   108 |4323  4808 |1.50 1.54 0.93|1.0   0 147|   0     0 |           | 14  131    0   36    0
Jun 05 15:10:20 ubuntu dstat.sh[64931]: 05-06 15:10:20| 20   3  76   0   0|3326M  168M  169M 4097M|6368B 3699B|   0   448k|   0  28.0 |1902  1503 |1.46 1.54 0.93|  0   0 1.0|   0     0 |           | 14  132    0   36    0
Jun 05 15:10:21 ubuntu dstat.sh[64931]: 05-06 15:10:21| 17   2  79   0   0|3322M  172M  169M 4097M|  14k   11k|   0   468k|   0  27.0 |2574  2522 |1.46 1.54 0.93|1.0   0   0|   0     0 |           | 14  132    0   36    0
Jun 05 15:10:22 ubuntu dstat.sh[64931]: 05-06 15:10:22| 25   6  67   1   0|3316M  177M  169M 4097M|4677B 1457B|8185B 1291k|2.00   140 |5724  7913 |1.46 1.54 0.93|1.0   0   0|   0     0 |           | 14  132    0   36    0
Jun 05 15:10:23 ubuntu dstat.sh[64931]: 05-06 15:10:23| 38  10  48   1   0|3245M  248M  169M 4098M|6000B 3059B| 426k 1698k|70.3   151 |  10k   16k|1.46 1.54 0.93|2.0   0  67|   0     0 |           | 14  131    0   37    0
Jun 05 15:10:24 ubuntu dstat.sh[64931]: 05-06 15:10:24| 38  16  43   1   0|3294M  198M  169M 4098M|4532B 1869B|  16k 2156k|1.00   190 |  10k   15k|1.46 1.54 0.93|2.0   0 222|   0     0 |           | 14  131    0   37    0
Jun 05 15:10:25 ubuntu dstat.sh[64931]: 05-06 15:10:25| 20   3  76   0   0|3331M  161M  169M 4098M|  11k 8515B|   0   545k|   0  29.0 |2271  2123 |1.42 1.53 0.93|1.0   0   0|   0     0 |           | 14  133    0   37    0
Jun 05 15:10:26 ubuntu dstat.sh[64931]: 05-06 15:10:26| 12  14  70   0   0|3323M  170M  169M 4098M|5176B 2388B|   0   568k|   0  31.0 |4519  3216 |1.42 1.53 0.93|2.0   0 213|   0     0 |           | 14  131    0   38    0
Jun 05 15:10:27 ubuntu dstat.sh[64931]: 05-06 15:10:27| 10  22  68   0   0|3271M  221M  169M 4098M|4848B 1621B|   0  4082k|   0   371 |5615  4402 |1.42 1.53 0.93|1.0   0 292|   0     0 |           | 14  131    0   38    0
Jun 05 15:10:28 ubuntu dstat.sh[64931]: 05-06 15:10:28| 16  19  62   1   0|3274M  218M  169M 4099M|4522B 1459B|   0  4152k|   0   199 |6912  9330 |1.42 1.53 0.93|4.0   0 261|   0     0 |           | 14  131    0   38    0
Jun 05 15:10:29 ubuntu dstat.sh[64931]: 05-06 15:10:29| 27  21  50   0   0|3336M  156M  169M 4098M|4903B 1684B|4081B 2391k|1.00   181 |5920  5238 |1.42 1.53 0.93|2.0   0 299|   0     0 |           | 14  131    0   38    0
Jun 05 15:10:30 ubuntu dstat.sh[64931]: 05-06 15:10:30| 31  25  42   1   0|3329M  162M  169M 4099M|4828B 1461B|  80k  513k|5.01  35.1 |6373  5726 |1.55 1.55 0.94|2.0   0 390|   0     0 |           | 14  137    0   38    0
Jun 05 15:10:31 ubuntu dstat.sh[64931]: 05-06 15:10:31| 18  16  64   0   0|3350M  141M  169M 4099M|4891B 1621B|   0  8197B|   0  2.00 |6043  7458 |1.55 1.55 0.94|1.0   0 199|   0     0 |           | 14  137    0   38    0
Jun 05 15:10:32 ubuntu dstat.sh[64931]: 05-06 15:10:32| 56  28  15   0   0|3502M  122M  169M 3970M|4401B 1453B| 108k  554k|7.98  38.9 |9106    14k|1.55 1.55 0.94|3.0   0 539|   0     0 |           | 16  143    0   38    0
Jun 05 15:10:33 ubuntu dstat.sh[64931]: 05-06 15:10:33| 58  24  19   0   0|3592M  122M  169M 3880M|4186B 1299B|  88k  257k|2.00  19.0 |6780  7638 |1.55 1.55 0.94|4.0   0 433|   0     0 |           | 16  147    0   38    0
Jun 05 15:10:34 ubuntu dstat.sh[64931]: 05-06 15:10:34| 44  22  33   0   0|3674M  137M  169M 3785M|5321B 1387B|  20k  893k|4.00  41.0 |7261    11k|1.55 1.55 0.94|5.0   0 312|   0     0 |           | 16  159    0   38    0
Jun 05 15:10:35 ubuntu dstat.sh[64931]: 05-06 15:10:35| 33  25  40   0   0|3729M  133M  169M 3734M|5679B 1564B|  12k  316k|3.00  20.0 |  12k 4997 |1.91 1.62 0.97|4.0   0 468|   0     0 |           | 16  159    0   38    0
Jun 05 15:10:36 ubuntu dstat.sh[64931]: 05-06 15:10:36| 12  22  65   0   0|3724M  138M  169M 3734M|5798B 1514B|4100B  132k|1.00  11.0 |5260  3650 |1.91 1.62 0.97|2.0   0 265|   0     0 |           | 17  159    0   38    0
Jun 05 15:10:37 ubuntu dstat.sh[64931]: 05-06 15:10:37| 21  18  60   0   0|3741M  175M  169M 3681M|4986B 1637B|4098B  408k|1.00  25.0 |7055  9549 |1.91 1.62 0.97|3.0   0 215|   0     0 |           | 17  159    0   38    0
Jun 05 15:10:38 ubuntu dstat.sh[64931]: 05-06 15:10:38| 28  25  46   0   0|3800M  161M  169M 3637M|4921B 1453B|4082B  108k|1.00  14.0 |6104  4625 |1.91 1.62 0.97|4.0   0 394|   0     0 |           | 17  159    0   36    0
Jun 05 15:10:39 ubuntu dstat.sh[64931]: 05-06 15:10:39| 35  20  45   0   0|3856M  137M  169M 3606M|4933B 1513B|8198B  344k|2.00  24.0 |6545  6906 |1.91 1.62 0.97|2.0   0 329|   0     0 |           | 17  165    0   36    0
Jun 05 15:10:40 ubuntu dstat.sh[64931]: 05-06 15:10:40| 34  24  41   0   0|3903M  133M  169M 3565M|4672B 1617B|  36k  120k|2.99  7.99 |6827    10k|1.83 1.61 0.97| 10   0 341|   0     0 |           | 17  169    0   36    0
Jun 05 15:10:41 ubuntu dstat.sh[64931]: 05-06 15:10:41| 35  28  37   0   0|4004M  161M  169M 3437M|4711B 1627B|  28k  554k|4.02  36.2 |7165  7724 |1.83 1.61 0.97|2.0   0 465|   0     0 |           | 17  179    0   36    0
Jun 05 15:10:42 ubuntu dstat.sh[64931]: 05-06 15:10:42| 22  25  51   0   0|4051M  157M  169M 3396M|4790B 1562B|  48k  542k|4.99  41.9 |8840    11k|1.83 1.61 0.97|1.0   0 384|   0     0 |           | 17  185    0   36    0
Jun 05 15:10:43 ubuntu dstat.sh[64931]: 05-06 15:10:43|  9  22  67   1   0|4050M  158M  169M 3396M|4092B 1667B|8217B  630k|2.01  34.1 |5365  3961 |1.83 1.61 0.97|2.0   0 258|   0     0 |           | 17  185    0   36    0
Jun 05 15:10:44 ubuntu dstat.sh[64931]: 05-06 15:10:44| 26  19  53   0   0|4065M  143M  169M 3397M|4248B 1705B|   0   654k|   0  55.8 |6642  8035 |1.83 1.61 0.97|1.0   0 318|   0     0 |           | 17  201    0   36    0
Jun 05 15:10:45 ubuntu dstat.sh[64931]: 05-06 15:10:45| 33  14  53   0   0|4161M  130M  169M 3315M|4747B 1622B| 941k  216k|14.0  11.0 |3897  2701 |1.77 1.60 0.97|3.0   0 117|   0     0 |           | 17  201    0   36    0
Jun 05 15:10:46 ubuntu dstat.sh[64931]: 05-06 15:10:46| 43  11  46   0   0|4273M  130M  169M 3206M|5221B 1620B| 220k  404k|4.00  31.0 |3381  2034 |1.77 1.60 0.97|4.0   0 3.0|   0     0 |           | 17  201    0   36    0
Jun 05 15:10:47 ubuntu dstat.sh[64931]: 05-06 15:10:47| 39   6  54   0   0|4331M  138M  169M 3141M|5363B 1622B|  84k  485k|10.0  48.1 |3780  3970 |1.77 1.60 0.97|4.0   0  13|   0     0 |           | 17  210    0   19    0
Jun 05 15:10:48 ubuntu dstat.sh[64931]: 05-06 15:10:48| 22  17  59   0   0|4273M  195M  169M 3142M|5072B 1512B| 716k   16M|8.00   840 |5159  3909 |1.77 1.60 0.97|4.0   0 315|   0     0 |           | 17  209    0   19    0
Jun 05 15:10:49 ubuntu dstat.sh[64931]: 05-06 15:10:49| 39  32  28   0   0|4313M  196M  169M 3102M|  10k 7064B| 932k 4945k|20.0  30.0 |6980  7315 |1.77 1.60 0.97|2.0   0 514|   0     0 |           | 17  216    0   19    0
Jun 05 15:10:50 ubuntu dstat.sh[64931]: 05-06 15:10:50| 41  20  38   0   0|4252M  256M  169M 3103M|7357B 4148B|  20k 1069k|1.99  23.9 |7296  9028 |1.78 1.61 0.97|2.0   0 287|   0     0 |           | 17  219    0   20    0
Jun 05 15:10:51 ubuntu dstat.sh[64931]: 05-06 15:10:51| 69  18  12   0   0|4414M  214M  169M 2988M|3785B 1236B| 255k 8155B|9.96  1.99 |4878  4081 |1.78 1.61 0.97|6.0   0 152|   0     0 |           | 17  220    0   19    0
Jun 05 15:10:52 ubuntu dstat.sh[64931]: 05-06 15:10:52| 61  13  24   2   0|4506M  157M  169M 2953M|  14k   11k|4957k 1574k| 242  61.4 |5615  6573 |1.78 1.61 0.97|6.0   0  22|   0     0 |           | 17  229    0   19    0
Jun 05 15:10:53 ubuntu dstat.sh[64931]: 05-06 15:10:53| 65  19  14   2   0|4504M  204M  169M 2910M|5162B 2251B|3321k 1620k| 280  98.0 |7585    18k|1.78 1.61 0.97|2.0   0 175|   0     0 |           | 17  227    0   26    0
Jun 05 15:10:54 ubuntu dstat.sh[64931]: 05-06 15:10:54| 31  27  41   0   0|4584M  123M  169M 2911M|  10k 7414B|8188B 8752k|2.00  48.0 |6815  6540 |1.78 1.61 0.97|3.0   0 435|   0     0 |           | 17  228    0   26    0
