Jul 03 06:43:26 jammy-provider-cloud-0000007287 systemd[1]: Started Devstack devstack@dstat.service.
Jul 03 06:43:27 jammy-provider-cloud-0000007287 dstat.sh[57532]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 03 06:43:27 jammy-provider-cloud-0000007287 dstat.sh[57532]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 03 06:46:45 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:45|  1   0  98   0   0|1609M 1045M  170M 4917M|6515B 1621B|   0    16k|   0  2.00 | 707  1064 |1.47 1.31 0.73|  0   0 2.0|   0     0 |   0     0 | 10   48    6   40    0
Jul 03 06:46:46 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:46|  1   0  98   0   0|1609M 1045M  170M 4917M|7181B 1566B|   0     0 |   0     0 | 669  1009 |1.47 1.31 0.73|  0   0 2.0|   0     0 |   0     0 | 10   48    6   40    0
Jul 03 06:46:47 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:47|  3   3  94   0   0|1559M 1095M  170M 4917M|6293B 1515B|   0    92k|   0  2.00 |1030  1595 |1.60 1.33 0.74|3.0   0  42|   0     0 |   0     0 | 10   48    6   38    0
Jul 03 06:46:48 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:48| 17  17  65   0   0|1559M 1095M  170M 4917M|  10k 1454B|   0     0 |   0     0 |5091    11k|1.60 1.33 0.74|  0   0 236|   0     0 |   0     0 | 10   48    6   38    0
Jul 03 06:46:49 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:49| 11  16  72   0   0|1609M 1045M  170M 4917M|5103B 1624B|   0  4107B|   0  1.00 |2434  3821 |1.60 1.33 0.74|1.0   0 253|   0     0 |   0     0 | 11   48    6   34    0
Jul 03 06:46:50 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:50| 18  17  63   0   0|1611M 1043M  170M 4917M|5642B 1676B|   0    24k|   0  3.00 |4316  9373 |1.60 1.33 0.74|2.0   0 184|   0     0 |   0     0 | 11   48    6   34    0
Jul 03 06:46:51 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:51|  5   8  87   0   0|1608M 1046M  170M 4917M|4855B 1583B|   0   272k|   0  12.0 |1834  3173 |1.60 1.33 0.74|  0   0 147|   0     0 |   0     0 | 11   48    6   30    0
Jul 03 06:46:52 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:52| 14  16  68   0   0|1616M 1037M  170M 4917M|3797B 1425B|   0   488k|   0  39.0 |3981  7806 |2.51 1.53 0.81|4.0   0 212|   0     0 |   0     0 | 13   48    6   30    0
Jul 03 06:46:53 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:53|  9  18  72   0   0|1616M 1037M  170M 4917M|3281B  649B|   0  4506k|   0   209 |3297  5376 |2.51 1.53 0.81|2.0   0 331|   0     0 |   0     0 | 13   50    6   27    0
Jul 03 06:46:54 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:54| 12  18  68   0   0|1619M 1034M  170M 4918M|6489B 1529B|   0    36k|   0  8.98 |3155  6074 |2.51 1.53 0.81|1.0   0 341|   0     0 |   0     0 | 13   50    6   27    0
Jul 03 06:46:55 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:55| 26  20  53   0   0|1659M  995M  170M 4918M|  43k 1652B|   0    48k|   0  4.00 |4340  9674 |2.51 1.53 0.81|3.0   0 339|   0     0 |   0     0 | 13   50    6   27    0
Jul 03 06:46:56 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:56| 35  11  53   0   0|1720M  933M  171M 4918M|4776B 1458B|   0    36k|   0  6.00 |4439  8840 |2.51 1.53 0.81|1.0   0 102|   0     0 |   0     0 | 13   50    6   24    0
Jul 03 06:46:57 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:57| 25   6  68   0   0|1792M  860M  171M 4919M|5770B 1511B|  32k  592k|2.00  4.00 |1365  2580 |2.39 1.52 0.81|2.0   0  11|   0     0 |   0     0 | 13   58    6   28    0
Jul 03 06:46:58 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:58| 22   4  73   0   0|1835M  817M  171M 4919M|5588B 1640B|   0   164k|   0  3.00 |1039  1445 |2.39 1.52 0.81|3.0   0 6.0|   0     0 |   0     0 | 13   58    6   27    0
Jul 03 06:46:59 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:46:59|  1   1  97   0   0|1836M  815M  171M 4919M|5234B 1585B|   0  1507k|   0   172 |1124  2522 |2.39 1.52 0.81|  0   0 2.0|   0     0 |   0     0 | 13   58    6   27    0
Jul 03 06:47:00 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:00|  1   5  92   0   0|1789M  862M  171M 4919M|5300B 1859B|   0   817k|   0  2.00 |1175  1813 |2.39 1.52 0.81|  0   0  47|   0     0 |   0     0 | 12   56    6   23    0
Jul 03 06:47:01 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:01| 17  18  64   0   0|1787M  864M  171M 4919M|4199B 1620B|   0    20k|   0  5.00 |5557    11k|2.39 1.52 0.81|1.0   0 232|   0     0 |   0     0 | 13   58    6   23    0
Jul 03 06:47:02 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:02| 16  16  68   0   0|1848M  803M  171M 4920M|9764B 1624B|   0  6182k|   0   223 |4878  7980 |2.28 1.51 0.81|1.0   0 227|   0     0 |   0     0 | 13   56    6   18    0
Jul 03 06:47:03 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:03| 19  16  65   0   0|1847M  804M  171M 4919M|  10k 1617B|   0   176k|   0  11.0 |5537    12k|2.28 1.51 0.81|1.0   0 242|   0     0 |   0     0 | 11   48    6   18    0
Jul 03 06:47:04 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:04| 17  15  66   0   0|1856M  795M  171M 4920M|7501B 1566B|   0  4095B|   0  1.00 |4447  7908 |2.28 1.51 0.81|3.0   0 234|   0     0 |   0     0 | 13   58    6   16    0
Jul 03 06:47:05 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:05| 36  23  39   0   0|1679M  972M  171M 4920M|5541B 1497B|  79k  273k|2.97  2.97 |3266    11k|2.28 1.51 0.81|3.0   0 455|   0     0 |   0     0 | 13   50    6   21    0
Jul 03 06:47:06 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:06| 34  21  45   0   0|1728M  923M  171M 4920M|8756B 1582B|   0    24k|   0  6.06 |2986  5314 |2.28 1.51 0.81|3.0   0 382|   0     0 |   0     0 | 13   54    6   21    0
Jul 03 06:47:07 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:07| 43  22  34   0   0|1806M  844M  171M 4920M|5194B 1589B|   0   281k|   0  6.01 |5507  8848 |2.34 1.54 0.82|4.0   0 328|   0     0 |   0     0 | 13   58    6   24    0
Jul 03 06:47:08 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:08| 45   5  49   0   0|1919M  731M  171M 4921M|6002B 1531B|   0    42M|   0  48.0 |1833  3627 |2.34 1.54 0.82|2.0   0  17|   0     0 |   0     0 | 13   58    6   20    0
Jul 03 06:47:09 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:09| 23   4  72   0   0|1957M  692M  171M 4921M|5394B 1608B|   0  5663k|   0   406 |1557  3043 |2.34 1.54 0.82|1.0   0 4.0|   0     0 |   0     0 | 13   58    6   20    0
Jul 03 06:47:10 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:10| 24   3  71   1   0|1989M  658M  171M 4923M|7563B 1602B| 152k 3000k|38.0   205 |1928  3628 |2.34 1.54 0.82|1.0 1.0 5.0|   0     0 |   0     0 | 13   60    6   14    0
Jul 03 06:47:11 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:11| 24   6  52  15   0|1986M  644M  171M 4939M|7005B 1498B|   0    31M|   0  2665 |  12k   27k|2.34 1.54 0.82|2.0   0 4.0|   0     0 |   0     0 | 13   60    6   14    0
Jul 03 06:47:12 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:12| 37  17  41   3   0|2152M  472M  171M 4944M|9947B 1609B|   0  7246k|   0   553 |7481    24k|2.55 1.59 0.84|2.0   0 170|   0     0 |   0     0 | 14   85    6   25    0
Jul 03 06:47:13 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:13| 12  20  66   1   0|2164M  461M  171M 4945M|6158B 1510B|   0  5036k|   0   106 |2983  5201 |2.55 1.59 0.84|1.0   0 302|   0     0 |   0     0 | 14   85    6   25    0
Jul 03 06:47:14 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:14| 10  20  68   0   0|2167M  457M  171M 4945M|6438B 1638B|   0   811k|   0  45.9 |2569  4043 |2.55 1.59 0.84|1.0   0 277|   0     0 |   0     0 | 14   85    6   25    0
Jul 03 06:47:15 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:15| 20  18  61   1   0|2183M  441M  171M 4945M|4008B 1464B|   0  4729k|   0   247 |5578  9886 |2.55 1.59 0.84|3.0   0 157|   0     0 |   0     0 | 14   85    6   25    0
Jul 03 06:47:16 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:16| 44  11  44   0   0|2295M  329M  171M 4945M|4178B 1507B|   0     0 |   0     0 |1448  1872 |2.55 1.59 0.84|3.0   0  94|   0     0 |   0     0 | 14   86    6   25    0
Jul 03 06:47:17 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:17| 19  14  65   0   0|2332M  291M  171M 4946M|4471B 1621B|   0   805k|   0  50.0 |2695  4534 |2.50 1.60 0.85|1.0   0 178|   0     0 |   0     0 | 14   89    6   25    0
Jul 03 06:47:18 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:18|  9  19  71   0   0|2330M  293M  171M 4946M|  10k 1569B|   0   737k|   0  47.1 |2560  3745 |2.50 1.60 0.85|1.0   0 261|   0     0 |   0     0 | 14   89    6   25    0
Jul 03 06:47:19 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:19|  9  18  71   0   0|2331M  292M  171M 4946M|5702B 1617B|   0   116k|   0  9.98 |2563  3631 |2.50 1.60 0.85|1.0   0 296|   0     0 |   0     0 | 14   89    6   25    0
Jul 03 06:47:20 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:20| 13  14  72   0   0|2362M  261M  171M 4946M|7904B 1602B|   0    12k|   0  3.00 |2290  3283 |2.50 1.60 0.85|1.0   0 256|   0     0 |   0     0 | 14   89    6   25    0
Jul 03 06:47:21 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:21| 23   4  72   0   0|2403M  220M  171M 4946M|7370B 1566B|   0     0 |   0     0 |2041  3551 |2.50 1.60 0.85|1.0   0   0|   0     0 |   0     0 | 14   91    6   26    0
Jul 03 06:47:22 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:22| 27   7  66   0   0|2407M  216M  171M 4946M|9769B 1511B|   0   376k|   0  45.0 |1869  2866 |2.54 1.62 0.86|2.0   0  70|   0     0 |   0     0 | 14  105    6   26    0
Jul 03 06:47:23 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:23| 27   4  66   1   0|2444M  178M  171M 4947M|5470B 1535B|   0  1274k|   0   173 |3341  6593 |2.54 1.62 0.86|8.0   0 4.0|   0     0 |   0     0 | 14  110    6   27    0
Jul 03 06:47:24 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:24| 21   6  71   0   0|2440M  183M  171M 4947M|6735B 1614B|   0  3902k|   0   269 |2262  3854 |2.54 1.62 0.86|1.0   0 111|   0     0 |   0     0 | 14  108    6   28    0
Jul 03 06:47:25 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:25| 26   5  69   1   0|2467M  155M  171M 4947M|  50k 1461B|   0   890k|   0   106 |2882  5048 |2.54 1.62 0.86|2.0   0 2.0|   0     0 |   0     0 | 14  108    6   29    0
Jul 03 06:47:26 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:26| 40  11  48   0   0|2494M  132M  171M 4943M|7658B 1563B|   0   675k|   0  47.9 |1891  2629 |2.54 1.62 0.86|2.0 6.0  97|   0     0 |   0     0 | 14  108    6   29    0
Jul 03 06:47:27 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:27| 24   7  68   1   0|2491M  143M  171M 4936M|4922B 1593B| 153k 9560k|14.1   705 |1945  2642 |2.42 1.61 0.86|1.0   0  56|   0     0 |   0     0 | 14  112    6   30    0
Jul 03 06:47:28 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:28| 23   4  72   0   0|2471M  177M  170M 4923M|5816B 1532B| 188k 1052k|10.0   161 |1485  2135 |2.42 1.61 0.86|1.0   0  42|   0     0 |   0     0 | 14  114    6   31    0
Jul 03 06:47:29 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:29| 21   4  74   0   0|2530M  118M  170M 4924M|4424B 1455B|4087B  295k|1.00  14.0 |1061  1686 |2.42 1.61 0.86|1.0   0  10|   0     0 |   0     0 | 14  116    6   32    0
Jul 03 06:47:30 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:30| 22   7  71   1   0|2514M  151M  169M 4907M|5098B 1730B|  72k  716k|3.00  85.0 |2186  3564 |2.42 1.61 0.86|2.0   0  83|   0     0 |   0     0 | 14  114    6   33    0
Jul 03 06:47:31 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:31| 22   5  72   0   0|2502M  163M  169M 4907M|5634B 1606B| 128k  296k|2.00  16.0 |1335  1958 |2.42 1.61 0.86|2.0   0  55|   0     0 |   0     0 | 14  114    6   35    0
Jul 03 06:47:32 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:32| 24   3  72   1   0|2526M  144M  169M 4902M|5623B 1537B|   0   602k|   0  75.2 |1707  2697 |2.31 1.60 0.86|2.0   0 1.0|   0     0 |   0     0 | 14  118    6   35    0
Jul 03 06:47:33 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:33| 24   6  67   1   0|2521M  149M  169M 4902M|9019B 1688B|   0  1798k|   0   206 |3335  6229 |2.31 1.60 0.86|1.0   0  55|   0     0 |   0     0 | 14  116    6   36    0
Jul 03 06:47:34 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:34| 25   4  71   0   0|2555M  131M  169M 4886M|7446B 1699B|   0  1115k|   0  83.2 |1943  3005 |2.31 1.60 0.86|1.0   0 1.0|   0     0 |   0     0 | 14  120    6   36    0
Jul 03 06:47:35 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:35| 31   4  61   1   0|2529M  172M  169M 4872M|  13k 1692B|1119k 1602k|31.0   154 |3648  7275 |2.31 1.60 0.86|2.0   0  56|   0     0 |   0     0 | 14  121    6   38    0
Jul 03 06:47:36 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:36| 21   5  73   0   0|2576M  126M  169M 4870M|9498B 1458B|  52k  504k|3.00  31.0 |1310  1937 |2.31 1.60 0.86|1.0   0  15|   0     0 |   0     0 | 14  124    6   38    0
Jul 03 06:47:37 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:37| 19   8  70   1   0|2560M  140M  169M 4872M|6636B 1563B|1154k 1904k| 145   195 |2845  4973 |2.20 1.59 0.86|1.0   0 147|   0     0 |   0     0 | 14  121    6   39    0
Jul 03 06:47:38 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:38| 24   2  71   1   0|2587M  128M  169M 4857M|5749B 1516B|  40k 4823k|7.02   312 |2420  4417 |2.20 1.59 0.86|1.0   0   0|   0     0 |   0     0 | 14  123    6   39    0
Jul 03 06:47:39 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:39| 34   9  55   1   0|2543M  169M  169M 4860M|6125B 1528B|3252k 3643k|92.8   267 |4749  9637 |2.20 1.59 0.86|2.0   0 144|   0     0 |   0     0 | 14  121    6   39    0
Jul 03 06:47:40 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:40| 27   7  65   1   0|2594M  116M  169M 4861M|4295B 1711B| 880k  712k|11.0  62.0 |2511  4321 |2.20 1.59 0.86|2.0   0 145|   0     0 |   0     0 | 14  121    6   39    0
Jul 03 06:47:41 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:41| 21  13  65   0   0|2543M  182M  169M 4847M|4179B 1567B| 488k 3887k|8.01   349 |3212  5519 |2.20 1.59 0.86|2.0   0 248|   0     0 |   0     0 | 14  121    6   40    0
Jul 03 06:47:42 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:42| 11  19  69   0   0|2550M  175M  169M 4847M|5301B 1753B|  40k  485k|4.01  38.1 |3204  5283 |2.10 1.58 0.87|1.0   0 388|   0     0 |   0     0 | 14  121    6   40    0
Jul 03 06:47:43 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:43| 26  15  58   0   0|2566M  159M  169M 4847M|4743B 1567B| 304k  304k|15.0  19.0 |4949    11k|2.10 1.58 0.87|2.0   0 297|   0     0 |   0     0 | 14  121    6   40    0
Jul 03 06:47:44 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:44| 33  21  46   0   0|2612M  128M  169M 4832M|4379B 1512B|  16k 2800k|1.00   360 |3651  6230 |2.10 1.58 0.87|4.0   0 519|   0     0 |   0     0 | 14  123    6   40    0
Jul 03 06:47:45 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:45| 50  22  27   0   0|2727M  128M  168M 4720M|5186B 1633B|1234k 3519k|63.9   379 |6663    20k|2.10 1.58 0.87|4.0   0 265|   0     0 |   0     0 | 16  135    6   40    0
Jul 03 06:47:46 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:46| 52  25  22   0   0|2834M  121M  167M 4623M|4433B 1621B| 304k 3914k|21.0   295 |3290  5246 |2.10 1.58 0.87|3.0   0 453|   0     0 |   0     0 | 16  135    6   40    0
Jul 03 06:47:47 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:47| 56  23  20   0   0|2902M  123M  165M 4557M|8362B 1512B|3060k 5956k| 200   413 |7234    18k|2.26 1.62 0.88|4.0   0 242|   0     0 |   0     0 | 16  151    6   40    0
Jul 03 06:47:48 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:48| 32  25  42   0   0|2975M  131M  164M 4479M|  10k 1693B|1199k  272k|44.0  15.0 |3393  5416 |2.26 1.62 0.88|2.0   0 459|   0     0 |   0     0 | 16  151    6   40    0
Jul 03 06:47:49 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:49| 24  20  54   0   0|3004M  132M  164M 4449M|5770B 1617B|1293k  303k|71.8  8.98 |3330  5145 |2.26 1.62 0.88|1.0   0 422|   0     0 |   0     0 | 17  151    6   40    0
Jul 03 06:47:50 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:50| 16  18  65   0   0|3009M  133M  164M 4444M|5939B 1565B| 604k  300k|45.0  27.0 |4011  6681 |2.26 1.62 0.88|2.0 1.0 211|   0     0 |   0     0 | 17  151    6   40    0
Jul 03 06:47:51 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:51| 28  20  51   0   0|3057M  128M  163M 4403M|4056B 1778B| 767k  433k|53.2  38.1 |3917  7568 |2.26 1.62 0.88|2.0   0 348|   0     0 |   0     0 | 17  151    6   40    0
Jul 03 06:47:52 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:52| 31  24  44   0   0|3111M  131M  162M 4348M|4467B 1621B|2033k 4806k| 161   844 |4092  7492 |2.40 1.66 0.90|2.0   0 362|   0     0 |   0     0 | 17  153    6   40    0
Jul 03 06:47:53 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:53| 31  26  42   0   0|3196M  127M  162M 4269M|4742B 1688B| 711k 5908k|32.0   676 |5588    13k|2.40 1.66 0.90|3.0   0 375|   0     0 |   0     0 | 17  163    6   40    0
Jul 03 06:47:54 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:54| 31  24  44   0   0|3255M  133M  162M 4205M|5960B 1586B|  64k  152k|6.00  14.0 |3539  6167 |2.40 1.66 0.90|2.0   0 545|   0     0 |   0     0 | 17  163    6   40    0
Jul 03 06:47:55 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:55| 22  23  54   0   0|3313M  125M  162M 4156M|  42k 1513B| 436k 4834k|46.0   379 |5498    12k|2.40 1.66 0.90|1.0   0 481|   0     0 |   0     0 | 17  175    6   40    0
Jul 03 06:47:56 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:56| 15  18  65   0   0|3316M  127M  162M 4151M|7456B 1508B|   0  1492k|   0   222 |4483  7280 |2.40 1.66 0.90|2.0   0 216|   0     0 |   0     0 | 17  175    6   40    0
Jul 03 06:47:57 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:57| 33  14  52   0   0|3388M  132M  162M 4076M|5088B 1370B|  60k  800k|7.00   128 |3587  6593 |2.36 1.67 0.91|3.0   0 146|   0     0 |   0     0 | 17  175    6   36    0
Jul 03 06:47:58 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:58| 45   7  46   0   0|3503M  117M  162M 3977M|6443B 1262B|8189B  228k|2.00  20.0 |1746  2267 |2.36 1.67 0.91|3.0   0   0|   0     0 |   0     0 | 17  175    6   36    0
Jul 03 06:47:59 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:47:59| 33  10  56   1   0|3460M  233M  162M 3906M|4937B 1514B|1843k  329k|48.1  17.0 |2374  3728 |2.36 1.67 0.91|2.0   0 161|   0     0 |   0     0 | 17  178    6   36    0
Jul 03 06:48:00 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:00| 38  24  38   0   0|3537M  154M  162M 3908M|5646B 1458B|  28k  412k|4.00  31.0 |5379    12k|2.36 1.67 0.91|3.0   0 454|   0     0 |   0     0 | 17  183    6   36    0
Jul 03 06:48:01 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:01| 38  25  36   0   0|3526M  162M  162M 3911M|3801B 1138B|1439k  629k|35.1  41.1 |5550    10k|2.36 1.67 0.91|3.0   0 380|   0     0 |   0     0 | 17  195    6   36    0
Jul 03 06:48:02 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:02| 66  20  13   0   0|3571M  174M  162M 3856M|4808B 1459B|1173k 1105k|26.0  52.0 |4356  8131 |2.50 1.71 0.92|4.0   0 207|   0     0 |   0     0 | 17  206    6   36    0
Jul 03 06:48:03 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:03| 78  16   5   0   0|3716M  146M  162M 3742M|4925B 1565B| 476k   11M|7.99   541 |3409  6977 |2.50 1.71 0.92|7.0   0  58|   0     0 |   0     0 | 17  216    6   37    0
Jul 03 06:48:04 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:04| 73  21   7   0   0|3777M  120M  162M 3708M|4809B 1586B|  60k 1652k|4.00   140 |4006    12k|2.50 1.71 0.92|5.0   0 175|   0     0 |   0     0 | 17  216    6   42    0
Jul 03 06:48:05 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:05| 51  27  21   0   0|3800M  120M  162M 3688M|3469B  594B|  20k  840k|2.00  48.0 |4786    11k|2.50 1.71 0.92|6.0   0 553|   0     0 |   0     0 | 17  217    6   39    0
Jul 03 06:48:06 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:06| 53  24  22   0   0|3760M  156M  162M 3689M|9422B 1512B|   0   720k|   0  38.0 |  13k   42k|2.50 1.71 0.92|4.0   0 269|   0     0 |   0     0 | 17  217    6   41    0
Jul 03 06:48:07 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:07| 50  27  21   0   0|3862M  129M  162M 3615M|5335B 1619B|8185B 1023k|2.00  65.9 |4104  8491 |2.86 1.79 0.96|5.0   0 468|   0     0 |   0     0 | 17  217    6   36    0
Jul 03 06:48:08 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:08| 61  23  16   0   0|3903M  133M  162M 3570M|7170B 1572B| 168k   26M|13.0   939 |7006    18k|2.86 1.79 0.96|6.0   0 278|   0     0 |   0     0 | 17  225    6   38    0
Jul 03 06:48:09 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:09| 51  25  23   0   0|3951M  119M  162M 3537M|4684B 1614B|  16k  283k|3.99  20.9 |4074  8010 |2.86 1.79 0.96|4.0   0 402|   0     0 |   0     0 | 17  227    6   38    0
Jul 03 06:48:10 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:10| 56  19  21   0   0|3969M  143M  162M 3494M|6539B  884B|  96k 2880k|11.0   184 |9037    22k|2.86 1.79 0.96|4.0   0 243|   0     0 |   0     0 | 17  235    6   40    0
Jul 03 06:48:11 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:11| 71   8  22   0   0|4122M  122M  162M 3365M|8556B 1191B|4108B  509k|1.00  34.1 |2170  3457 |2.86 1.79 0.96|4.0   0 1.0|   0     0 |   0     0 | 17  238    6   41    0
Jul 03 06:48:12 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:12| 69  12  19   0   0|4132M  167M  162M 3312M|5626B 1499B| 360k 8884k|26.0   736 |4421    12k|2.95 1.83 0.97|5.0   0  82|   0     0 |   0     0 | 17  249    6   46    0
Jul 03 06:48:13 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:13| 48  25  26   0   0|4136M  162M  162M 3313M|7675B 1620B|1084k 1336k|28.0   139 |4765  9668 |2.95 1.83 0.97|5.0   0 472|   0     0 |   0     0 | 17  250    5   36    0
Jul 03 06:48:14 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:14| 48  25  26   1   0|4125M  176M  162M 3310M|4553B 1459B|4367k 1720k|81.1  96.1 |7245    14k|2.95 1.83 0.97| 18   0 366|   0     0 |   0     0 | 17  250    5   36    0
Jul 03 06:48:15 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:15| 74  17   9   1   0|4195M  168M  162M 3249M|4951B 1351B| 772k 2918k|7.00   176 |3540  6346 |2.95 1.83 0.97|4.0   0 199|   0     0 |   0     0 | 18  253    5   36    0
Jul 03 06:48:16 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:48:16| 61  13  26   0   0|4278M  128M  162M 3208M|4241B  594B| 516k  232k|5.00  9.00 |2056  2675 |2.95 1.83 0.97|3.0   0  20|   0     0 |   0     0 | 18  253    5   36    0
