Jul 10 16:44:04 jammy-provider-cloud-0000007326 systemd[1]: Started Devstack devstack@dstat.service.
Jul 10 16:44:04 jammy-provider-cloud-0000007326 dstat.sh[57632]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 10 16:44:04 jammy-provider-cloud-0000007326 dstat.sh[57632]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 10 16:45:34 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:34| 24   2  74   0   0|1379M 1431M  162M 4777M|6764B 1682B|   0  4095B|   0  1.00 | 872  1067 |2.75 1.42 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   64    0
Jul 10 16:45:35 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:35| 24   2  74   0   0|1317M 1493M  162M 4777M|7538B 1692B|   0     0 |   0     0 | 859  1092 |2.61 1.42 0.70|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   64    0
Jul 10 16:45:36 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:36| 23   3  74   0   0|1391M 1419M  162M 4777M|5613B 1623B|   0     0 |   0     0 | 874  1135 |2.61 1.42 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   64    0
Jul 10 16:45:37 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:37| 23   3  74   0   0|1334M 1475M  162M 4777M|5623B 1624B|   0   577k|   0  29.1 |1110  1538 |2.61 1.42 0.70|3.0   0 3.0|   0     0 |   0     0 | 10   32    4   64    0
Jul 10 16:45:38 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:38| 22   3  74   0   0|1351M 1459M  162M 4777M|8502B 1616B|   0    56k|   0  3.99 | 990  1237 |2.61 1.42 0.70|3.0   0 1.0|   0     0 |   0     0 | 10   32    4   64    0
Jul 10 16:45:39 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:39| 24   3  73   0   0|1418M 1392M  162M 4777M|6020B 1620B|   0     0 |   0     0 | 950  1156 |2.61 1.42 0.70|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   63    0
Jul 10 16:45:40 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:40| 23   3  74   0   0|1368M 1441M  162M 4778M|6531B 1515B|   0  8209B|   0  2.00 | 904  1093 |2.48 1.41 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   63    0
Jul 10 16:45:41 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:41| 24   1  73   0   0|1369M 1441M  162M 4778M|4556B 1563B|   0     0 |   0     0 | 888  1117 |2.48 1.41 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   63    0
Jul 10 16:45:42 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:42| 23   2  74   0   0|1316M 1493M  162M 4778M|4905B 1619B|   0  1883k|   0   196 |1143  1339 |2.48 1.41 0.70|2.0   0  13|   0     0 |   0     0 | 10   32    4   60    0
Jul 10 16:45:43 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:43|  9  20  70   0   0|1324M 1486M  162M 4778M|6760B 1622B|   0   368k|   0  4.00 |2510  3669 |2.48 1.41 0.70|1.0   0 312|   0     0 |   0     0 | 10   32    4   60    0
Jul 10 16:45:44 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:44|  9  22  69   0   0|1324M 1486M  162M 4778M|  42k 1618B|   0   675k|   0  7.99 |2719  3823 |2.48 1.41 0.70|1.0   0 332|   0     0 |   0     0 | 10   32    4   56    0
Jul 10 16:45:45 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:45| 10  19  69   0   0|1327M 1482M  162M 4778M|5684B 1624B|   0   289k|   0  6.02 |2586  3786 |2.36 1.40 0.71|1.0   0 331|   0     0 |   0     0 | 10   32    4   56    0
Jul 10 16:45:46 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:46|  8  21  70   0   0|1326M 1483M  162M 4778M|7818B 1618B|   0  4092B|   0  1.00 |2506  3504 |2.36 1.40 0.71|1.0   0 288|   0     0 |   0     0 | 10   32    4   53    0
Jul 10 16:45:47 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:47| 20   7  73   0   0|1381M 1428M  162M 4778M|7778B 1512B|   0   432k|   0  29.0 |1497  2105 |2.36 1.40 0.71|1.0   0  68|   0     0 |   0     0 | 10   32    4   53    0
Jul 10 16:45:48 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:48| 24   3  73   0   0|1318M 1491M  162M 4778M|6497B 1620B|   0   512k|   0  31.0 |1034  1413 |2.36 1.40 0.71|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   48    0
Jul 10 16:45:49 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:49| 22   2  74   0   0|1400M 1409M  162M 4778M|9360B 1563B|   0  3071k|   0   153 |1190  1735 |2.36 1.40 0.71|3.0   0 2.0|   0     0 |   0     0 | 10   32    4   48    0
Jul 10 16:45:50 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:50| 23   2  73   0   0|1340M 1470M  162M 4778M|5225B 1620B|   0  2119k|   0   112 |1051  1534 |2.25 1.39 0.71|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 10 16:45:51 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:51| 24   2  74   0   0|1413M 1396M  162M 4778M|4772B 1620B|   0     0 |   0     0 | 813  1154 |2.25 1.39 0.71|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 10 16:45:52 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:52| 24   2  74   0   0|1360M 1450M  162M 4778M|5819B 1619B|   0   216k|   0  3.00 | 880  1167 |2.25 1.39 0.71|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:45:53 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:53| 23   3  73   0   0|1422M 1387M  162M 4778M|  11k 1846B|   0   296k|   0  11.0 |1009  1239 |2.25 1.39 0.71|2.0   0 2.0|   0     0 |   0     0 | 10   32    5   39    0
Jul 10 16:45:54 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:54| 23   2  73   0   0|1390M 1419M  162M 4778M|5214B 1641B|   0    20k|   0  2.00 | 850  1043 |2.25 1.39 0.71|1.0   0 1.0|   0     0 |   0     0 | 10   32    5   39    0
Jul 10 16:45:55 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:55| 24   2  74   0   0|1331M 1478M  162M 4778M|6255B 1565B|   0    20k|   0  1.00 | 862  1033 |2.15 1.39 0.71|1.0   0 3.0|   0     0 |   0     0 | 10   32    5   39    0
Jul 10 16:45:56 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:56| 23   2  73   0   0|1411M 1399M  162M 4778M|5884B 1736B|   0   660k|   0   123 | 996  1176 |2.15 1.39 0.71|1.0   0 2.0|   0     0 |   0     0 | 10   32    5   39    0
Jul 10 16:45:57 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:57| 24   3  73   0   0|1356M 1453M  162M 4778M|4264B 1609B|   0  2101k|   0  27.0 |1026  1437 |2.15 1.39 0.71|1.0 1.0 1.0|   0     0 |   0     0 | 10   32    5   39    0
Jul 10 16:45:58 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:58| 22   4  74   0   0|1425M 1384M  162M 4778M|7263B 1746B|   0    72k|   0  10.0 |1013  1293 |2.15 1.39 0.71|1.0   0 2.0|   0     0 |   0     0 | 10   32    5   39    0
Jul 10 16:45:59 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:45:59| 23   2  74   0   0|1367M 1442M  162M 4778M|5432B 1623B|   0    24k|   0  1.00 | 909  1118 |2.15 1.39 0.71|1.0   0 1.0|   0     0 |   0     0 | 10   32    5   39    0
Jul 10 16:46:00 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:00| 23   2  74   0   0|1434M 1375M  162M 4778M|4937B 1694B|   0    92k|   0  1.00 | 946  1184 |2.06 1.38 0.71|1.0   0 2.0|   0     0 |   0     0 | 10   32    5   38    0
Jul 10 16:46:01 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:01| 24   2  74   0   0|1383M 1426M  162M 4778M|4817B 1617B|   0    12k|   0  1.00 | 901  1099 |2.06 1.38 0.71|1.0   0 1.0|   0     0 |   0     0 | 10   32    5   38    0
Jul 10 16:46:02 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:02| 23   4  73   0   0|1401M 1409M  162M 4778M|7718B 1513B|   0     0 |   0     0 |1023  1278 |2.06 1.38 0.71|1.0   0 5.0|   0     0 |   0     0 | 10   32    5   34    0
Jul 10 16:46:03 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:03| 23   2  74   0   0|1347M 1463M  162M 4778M|4526B 1698B|   0    20k|   0  1.00 | 912  1124 |2.06 1.38 0.71|1.0   0 1.0|   0     0 |   0     0 | 10   32    5   34    0
Jul 10 16:46:04 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:04| 23   3  74   0   0|1359M 1450M  162M 4778M|6505B 1690B|   0    88k|   0  3.99 | 962  1208 |2.06 1.38 0.71|1.0   0 1.0|   0     0 |   0     0 | 10   32    5   25    0
Jul 10 16:46:05 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:05| 23   3  74   0   0|1427M 1382M  162M 4778M|5646B 1566B|   0     0 |   0     0 | 946  1193 |1.97 1.37 0.71|1.0   0 2.0|   0     0 |   0     0 | 10   32    5   25    0
Jul 10 16:46:06 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:06| 14  15  70   0   0|1329M 1480M  162M 4778M|4832B 1696B|   0   108k|   0  9.01 |2483  3815 |1.97 1.37 0.71|  0   0 360|   0     0 |   0     0 | 10   32    4   25    0
Jul 10 16:46:07 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:07| 23   4  73   0   0|1399M 1410M  162M 4778M|7064B 1709B|   0   495k|   0  32.9 |1181  1905 |1.97 1.37 0.71|2.0   0  32|   0     0 |   0     0 | 10   32    4   25    0
Jul 10 16:46:08 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:08| 22   3  74   0   0|1364M 1445M  162M 4778M|6360B 1697B|   0   140k|   0  6.01 | 930  1268 |1.97 1.37 0.71|2.0   0 9.0|   0     0 |   0     0 | 10   32    4   24    0
Jul 10 16:46:09 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:09| 23   3  74   0   0|1326M 1483M  162M 4778M|4815B 1589B|   0     0 |   0     0 | 883  1265 |1.97 1.37 0.71|2.0   0  23|   0     0 |   0     0 | 10   32    4   24    0
Jul 10 16:46:10 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:10|  9  21  69   0   0|1328M 1480M  162M 4778M|4946B 1694B|   0   128k|   0  7.00 |3169  5199 |1.81 1.35 0.71|2.0   0 492|   0     0 |   0     0 | 10   32    4   22    0
Jul 10 16:46:11 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:11|  9  21  69   0   0|1326M 1482M  162M 4778M|5365B 1619B|   0   260k|   0  6.00 |3174  4953 |1.81 1.35 0.71|1.0   0 490|   0     0 |   0     0 | 10   32    4   22    0
Jul 10 16:46:12 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:12| 11  20  70   0   0|1328M 1480M  162M 4778M|7801B 1621B|   0   840k|   0  12.0 |3126  4982 |1.81 1.35 0.71|2.0   0 482|   0     0 |   0     0 | 10   32    4   15    0
Jul 10 16:46:13 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:13| 11  20  69   0   0|1328M 1481M  162M 4778M|5555B 1567B|   0  1417k|   0  17.0 |3224  5132 |1.81 1.35 0.71|1.0   0 533|   0     0 |   0     0 | 10   32    4   15    0
Jul 10 16:46:14 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:14| 12  23  65   0   0|1328M 1481M  162M 4778M|  42k 1616B|   0  1297k|   0  15.0 |3662  8403 |1.81 1.35 0.71|1.0   0 569|   0     0 |   0     0 | 10   32    4   14    0
Jul 10 16:46:15 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:15| 10  19  70   0   0|1328M 1481M  162M 4778M|5944B 1621B|   0   168k|   0  7.00 |2829  4354 |1.67 1.33 0.71|2.0   0 416|   0     0 |   0     0 | 10   32    4   14    0
Jul 10 16:46:16 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:16|  8  21  70   0   0|1328M 1481M  162M 4778M|5794B 1513B|   0   284k|   0  7.00 |2845  4405 |1.67 1.33 0.71|1.0   0 420|   0     0 |   0     0 | 10   32    4    8    0
Jul 10 16:46:17 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:17| 42  25  33   0   0|1444M 1365M  163M 4778M|6931B 1621B|   0   989k|   0  57.0 |4142  7199 |1.67 1.33 0.71|6.0 1.0 739|   0     0 |   0     0 | 10   32    4   14    0
Jul 10 16:46:18 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:18| 63   9  26   2   0|1598M 1206M  163M 4782M|6952B 1621B| 400k 9582k|4.00   871 |4472  8437 |1.67 1.33 0.71|4.0 1.0  40|   0     0 |   0     0 | 10   34    4   12    0
Jul 10 16:46:19 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:19| 45  11  33  10   0|1591M 1199M  164M 4794M|  11k 1694B|   0    67M|   0  5208 |  17k   38k|1.67 1.33 0.71|7.0   0 173|   0     0 |   0     0 | 10   36    4   14    0
Jul 10 16:46:20 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:20| 45  11  31  12   0|1624M 1154M  165M 4805M|6197B 1619B|   0    88M|   0  6739 |  18k   46k|1.85 1.37 0.72|2.0 1.0  69|   0     0 |   0     0 | 10   37    4   13    0
Jul 10 16:46:21 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:21| 47  13  29  11   0|1513M 1255M  165M 4814M|9875B 1566B|   0    76M|   0  5572 |  16k   38k|1.85 1.37 0.72|3.0 2.0 161|   0     0 |   0     0 | 10   34    4   13    0
Jul 10 16:46:22 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:22| 43  21  27   8   0|1547M 1214M  166M 4821M|4903B 1621B| 364k   65M|7.00  5014 |  18k   41k|1.85 1.37 0.72|2.0 1.0 291|   0     0 |   0     0 | 10   35    4   12    0
Jul 10 16:46:23 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:23| 43  14  34   8   0|1509M 1245M  166M 4826M|4868B 1512B|1612k   48M|23.0  3838 |  15k   36k|1.85 1.37 0.72|2.0   0 149|   0     0 |   0     0 | 10   34    4   14    0
Jul 10 16:46:24 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:24| 39  10  41   9   0|1542M 1212M  166M 4827M|6164B 1662B|  16k   42M|4.00  3720 |  14k   32k|1.85 1.37 0.72|2.0   0  97|   0     0 |   0     0 | 10   35    4   14    0
Jul 10 16:46:25 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:25| 36   9  43   9   0|1484M 1267M  167M 4829M|4540B 1693B|   0    52M|   0  4250 |  17k   38k|1.71 1.35 0.72|2.0   0 103|   0     0 |   0     0 | 10   34    4   15    0
Jul 10 16:46:26 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:26| 40   7  40  10   0|1539M 1210M  167M 4830M|5135B 1619B|   0    49M|   0  4189 |  12k   31k|1.71 1.35 0.72|4.0 1.0  34|   0     0 |   0     0 | 10   34    4   15    0
Jul 10 16:46:27 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:27| 40   7  43   7   0|1539M 1208M  167M 4833M|5197B 1618B|   0    39M|   0  3789 |  15k   35k|1.71 1.35 0.72|2.0 1.0  42|   0     0 |   0     0 | 10   34    4   24    0
Jul 10 16:46:28 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:28| 37  10  44  10   0|1534M 1209M  167M 4837M|5598B 1623B|   0    38M|   0  3815 |  13k   29k|1.71 1.35 0.72|3.0 1.0  75|   0     0 |   0     0 | 10   34    4   24    0
Jul 10 16:46:29 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:29| 35  11  45   8   0|1536M 1202M  167M 4840M|8564B 1621B|   0    59M|   0  4916 |  17k   41k|1.71 1.35 0.72|2.0 1.0  69|   0     0 |   0     0 | 10   37    4   26    0
Jul 10 16:46:30 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:30| 37   9  43   8   0|1515M 1219M  168M 4844M|6018B 1499B|   0    52M|   0  4496 |  15k   35k|1.71 1.35 0.72|2.0   0 106|   0     0 |   0     0 | 10   36    4   27    0
Jul 10 16:46:31 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:31| 39   8  43   9   0|1491M 1247M  168M 4840M|7270B 1620B|   0    41M|   0  3983 |  15k   34k|1.81 1.38 0.73|2.0   0  46|   0     0 |   0     0 | 10   36    4   29    0
Jul 10 16:46:32 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:32| 42   8  44   4   0|1424M 1314M  168M 4840M|6141B 1620B|   0    28M|   0  2200 |7467    17k|1.81 1.38 0.73|2.0   0  70|   0     0 |   0     0 | 10   32    4   30    0
Jul 10 16:46:33 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:33| 24  11  64   1   0|1411M 1327M  168M 4840M|5561B 1690B|   0    13M|   0   765 |3189  6583 |1.81 1.38 0.73|1.0   0 222|   0     0 |   0     0 | 10   32    4   30    0
Jul 10 16:46:34 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:34| 21   5  71   0   0|1375M 1362M  168M 4840M|7534B 1694B|   0   636k|   0  39.0 |1885  3790 |1.81 1.38 0.73|1.0   0  43|   0     0 |   0     0 | 10   32    4   31    0
Jul 10 16:46:35 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:35| 23   3  73   0   0|1419M 1318M  168M 4840M|6162B 1697B|   0   553k|   0  32.1 |1674  2846 |1.81 1.38 0.73|1.0   0   0|   0     0 |   0     0 | 10   33    4   32    0
Jul 10 16:46:36 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:36| 14  16  70   0   0|1367M 1371M  168M 4840M|5731B 1694B|   0   648k|   0  45.0 |2846  4742 |1.75 1.37 0.73|1.0   0 369|   0     0 |   0     0 | 10   32    4   33    0
Jul 10 16:46:37 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:37| 37  19  45   0   0|1446M 1291M  168M 4841M|5638B 1513B|   0  1157k|   0  78.0 |3230  5219 |1.75 1.37 0.73|3.0   0 429|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:38 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:38| 66   9  25   0   0|1654M 1082M  168M 4842M|6603B 1566B|   0  1208k|   0  27.0 |1449  1564 |1.75 1.37 0.73|3.0   0 2.0|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:39 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:39| 60   7  30   2   0|1755M  975M  168M 4848M|8143B 1618B|   0    15M|   0  1157 |5418    10k|1.75 1.37 0.73|4.0   0  66|   0     0 |   0     0 | 10   38    4   39    0
Jul 10 16:46:40 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:40| 34   9  43  13   0|1757M  957M  169M 4862M|4899B 1696B|   0    99M|   0  7588 |  23k   52k|1.75 1.37 0.73|6.0   0 267|   0     0 |   0     0 | 10   38    4   39    0
Jul 10 16:46:41 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:41| 45   8  33  13   0|1626M 1077M  169M 4873M|6732B 1620B|   0    94M|   0  7552 |  25k   57k|1.93 1.42 0.75|5.0 1.0 205|   0     0 |   0     0 | 10   36    4   39    0
Jul 10 16:46:42 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:42| 45  12  31  12   0|1691M  999M  169M 4885M|5828B 1620B|   0   100M|   0  7562 |  21k   48k|1.93 1.42 0.75|4.0 1.0 239|   0     0 |   0     0 | 10   36    4   39    0
Jul 10 16:46:43 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:43| 48   9  28  13   0|1749M  925M  169M 4900M|6674B 1620B|   0   100M|   0  7260 |  17k   46k|1.93 1.42 0.75|4.0   0 9.0|   0     0 |   0     0 | 10   36    4   39    0
Jul 10 16:46:44 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:44| 44   9  37   6   0|1502M 1168M  169M 4904M|  44k 1618B|   0    39M|   0  3459 |  12k   27k|1.93 1.42 0.75|2.0   0 115|   0     0 |   0     0 | 10   34    4   39    0
Jul 10 16:46:45 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:45| 18  12  68   1   0|1393M 1277M  169M 4904M|5885B 1661B|   0    17M|   0  1083 |3458  7359 |1.93 1.42 0.75|1.0   0 242|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:46 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:46| 23   4  73   0   0|1453M 1217M  169M 4904M|6573B 1458B|   0   980k|   0  68.0 |1055  1484 |1.85 1.41 0.75|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:47 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:47| 23   3  73   0   0|1493M 1177M  169M 4904M|6300B 1619B|   0  4302k|   0   257 |1505  2590 |1.85 1.41 0.75|1.0   0   0|   0     0 |   0     0 | 10   38    4   39    0
Jul 10 16:46:48 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:48| 22   5  73   0   0|1420M 1250M  169M 4904M|5193B 1695B|   0   108k|   0  10.0 |1121  1439 |1.85 1.41 0.75|1.0   0  28|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:49 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:49| 22   4  74   0   0|1478M 1192M  169M 4904M|9718B 1621B|   0  2449k|   0  52.0 | 902  1157 |1.85 1.41 0.75|1.0   0   0|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:50 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:50| 20  12  68   0   0|1379M 1291M  169M 4904M|7867B 1621B|   0   236k|   0  24.0 |2385  3728 |1.85 1.41 0.75|4.0   0 327|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:51 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:51| 15  29  55   0   0|1383M 1287M  169M 4904M|  11k 1619B|   0   792k|   0  56.0 |4909  8403 |1.94 1.44 0.77|1.0   0 1.1|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:52 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:52|  8  21  69   0   0|1380M 1289M  169M 4904M|8872B 1618B|   0   220k|   0  17.0 |2970  4602 |1.94 1.44 0.77|1.0   0 453|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:53 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:53| 10  19  70   0   0|1381M 1289M  169M 4905M|7647B 1546B|   0    24k|   0  5.97 |2772  4362 |1.94 1.44 0.77|1.0   0 362|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:54 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:54| 15  17  67   0   0|1386M 1284M  169M 4905M|4817B 1619B|   0  1200k|   0  11.1 |3649  6405 |1.94 1.44 0.77|1.0   0 318|   0     0 |   0     0 | 10   32    4   39    0
Jul 10 16:46:55 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:55| 37  13  49   0   0|1454M 1215M  169M 4905M|4765B 1619B|   0     0 |   0     0 |2465  5687 |1.94 1.44 0.77|2.0   0 165|   0     0 |   0     0 | 10   33    4   39    0
Jul 10 16:46:56 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:56| 46   5  49   0   0|1553M 1117M  169M 4905M|5207B 1622B|   0     0 |   0     0 |1097  1259 |1.95 1.45 0.77|2.0   0   0|   0     0 |   0     0 | 10   33    4   39    0
Jul 10 16:46:57 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:57| 48   5  46   0   0|1607M 1060M  169M 4908M|5300B 1693B|   0   400k|   0  12.0 |3042  9887 |1.95 1.45 0.77|2.0   0 7.0|   0     0 |   0     0 | 10   49    4   39    0
Jul 10 16:46:58 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:58| 23  12  64   0   0|1641M 1025M  169M 4908M|5515B 1616B|   0  4977k|   0   282 |2450  3614 |1.95 1.45 0.77|1.0   0 254|   0     0 |   0     0 | 10   48    4   39    0
Jul 10 16:46:59 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:46:59|  9   1  90   0   0|1646M 1020M  169M 4908M|7320B 2313B|   0   152k|   0  10.0 | 778  1158 |1.95 1.45 0.77|  0   0 2.0|   0     0 |   0     0 | 10   49    4   39    0
Jul 10 16:47:00 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:00|  1   1  97   0   0|1646M 1020M  169M 4908M|  79k 3534B|   0  1184k|   0  13.0 | 876  1392 |1.95 1.45 0.77|  0   0   0|   0     0 |   0     0 | 10   49    4   39    0
Jul 10 16:47:01 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:01|  5   2  92   0   0|1660M 1006M  169M 4908M| 104k 3801B|   0  1217k|   0  26.0 | 924  1269 |1.79 1.42 0.77|1.0   0 6.0|   0     0 |   0     0 | 10   48    4   40    0
Jul 10 16:47:02 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:02| 16  11  71   3   0|1703M  952M  169M 4919M|7070B 1566B|4097B 9082k|1.00   437 |2760  4690 |1.79 1.42 0.77|1.0   0  71|   0     0 |   0     0 | 10   48    4   40    0
Jul 10 16:47:03 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:03| 17  10  73   0   0|1680M  935M  169M 4956M|4795B 1713B|   0     0 |   0     0 |1649  1994 |1.79 1.42 0.77|1.0   0  60|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:04 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:04| 18   8  73   0   0|1686M  929M  169M 4956M|9018B 1872B|   0  4095B|   0  1.00 |1474  1609 |1.79 1.42 0.77|1.0   0  54|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:05 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:05| 22   4  73   0   0|1701M  915M  169M 4956M|4545B 1620B|   0     0 |   0     0 |1216  1363 |1.79 1.42 0.77|1.0   0  19|   0     0 |   0     0 | 10   48    3   40    0
