Jul 25 04:49:52 jammy-provider-cloud-0000007399 systemd[1]: Started Devstack devstack@dstat.service.
Jul 25 04:49:52 jammy-provider-cloud-0000007399 dstat.sh[58127]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 25 04:49:52 jammy-provider-cloud-0000007399 dstat.sh[58127]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 25 04:53:40 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:40| 20   8  71   1   0|2578M  147M  169M 4843M|  43k 1618B|  72k  999k|7.99   119 |2745  5062 |1.57 1.43 0.79|1.0   0 147|   0     0 |   0     0 | 14  117    1   43    0
Jul 25 04:53:41 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:41| 24   2  72   0   0|2609M  132M  169M 4828M|4533B 1513B|4097B  504k|1.00  33.0 |1558  2525 |1.57 1.43 0.79|1.0   0   0|   0     0 |   0     0 | 14  119    1   43    0
Jul 25 04:53:42 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:42| 35   8  58   1   0|2558M  180M  169M 4831M|5123B 1623B|2885k 4580k|82.1   362 |4229  9381 |1.57 1.43 0.79|3.0   0 149|   0     0 |   0     0 | 14  119    1   43    0
Jul 25 04:53:43 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:43| 28   7  63   0   0|2616M  121M  169M 4832M|6668B 1738B|1441k  667k|25.9  59.9 |2684  4956 |1.52 1.43 0.80|1.0   0 141|   0     0 |   0     0 | 14  119    1   43    0
Jul 25 04:53:44 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:44| 19  12  68   0   0|2575M  162M  169M 4832M|5345B 1875B|  44k  393k|3.01  29.1 |2909  4948 |1.52 1.43 0.80|1.0   0 270|   0     0 |   0     0 | 14  119    1   44    0
Jul 25 04:53:45 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:45| 11  21  67   0   0|2584M  153M  169M 4833M|6089B 1709B| 404k  296k|16.0  22.0 |4294  7670 |1.52 1.43 0.80|2.0   0 397|   0     0 |   0     0 | 14  119    1   43    0
Jul 25 04:53:46 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:46| 25  19  55   0   0|2616M  120M  169M 4833M|6430B 1621B|  52k  248k|2.00  11.0 |4203  8002 |1.52 1.43 0.80|3.0   0 362|   0     0 |   0     0 | 14  119    1   43    0
Jul 25 04:53:47 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:47| 34  21  44   0   0|2654M  127M  169M 4788M|7962B 1823B| 124k  496k|8.99  35.0 |4465  8841 |1.52 1.43 0.80|2.0   0 451|   0     0 |   0     0 | 14  119    0   43    0
Jul 25 04:53:48 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:48| 54  21  26   0   0|2769M  125M  168M 4678M|7075B 1607B|1553k 6408k| 139   462 |7812    15k|1.72 1.47 0.81|3.0   0 442|   0     0 |   0     0 | 16  131    0   43    0
Jul 25 04:53:49 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:49| 55  23  22   0   0|2877M  125M  168M 4574M|5720B 1690B|5296k 4060k| 351   424 |5277  9386 |1.72 1.47 0.81|3.0   0 451|   0     0 |   0     0 | 16  131    0   43    0
Jul 25 04:53:50 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:50| 55  22  21   0   0|2964M  124M  168M 4488M|7306B 1714B| 764k 6212k|37.0   398 |6298    16k|1.72 1.47 0.81|2.0   0 527|   0     0 |   0     0 | 16  147    0   43    0
Jul 25 04:53:51 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:51| 37  20  42   0   0|3020M  124M  168M 4434M|5312B 1619B|  28k  560k|3.00  28.0 |3650  6657 |1.72 1.47 0.81|1.0   0 573|   0     0 |   0     0 | 17  147    0   43    0
Jul 25 04:53:52 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:52| 26  17  56   0   0|3049M  122M  168M 4408M|6913B 1653B|  64k  200k|1.00  10.0 |3851    11k|1.72 1.47 0.81|2.0   0 338|   0     0 |   0     0 | 17  147    0   43    0
Jul 25 04:53:53 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:53| 35  20  44   0   0|3114M  128M  168M 4339M|4959B 1620B|4097B 2281k|1.00   303 |4277  9682 |1.74 1.48 0.82|4.0   0 407|   0     0 |   0     0 | 17  147    0   43    0
Jul 25 04:53:54 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:54| 41  22  35   0   0|3228M  131M  168M 4224M|5927B 1715B| 136k 1029k|7.00  71.0 |6833    15k|1.74 1.48 0.82|3.0   0 574|   0     0 |   0     0 | 17  165    0   43    0
Jul 25 04:53:55 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:55| 32  22  45   0   0|3289M  124M  168M 4170M|5560B 1511B|  48k  208k|3.00  22.0 |4315  7919 |1.74 1.48 0.82|2.0   0 714|   0     0 |   0     0 | 17  167    0   43    0
Jul 25 04:53:56 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:56| 22  19  57   0   0|3338M  131M  168M 4116M|5695B 1662B|   0   716k|   0  45.0 |7221    16k|1.74 1.48 0.82|7.0   0 351|   0     0 |   0     0 | 17  171    0   43    0
Jul 25 04:53:57 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:57| 38  10  51   0   0|3431M  118M  168M 4038M|5565B 1800B|  84k 6940k|6.00   514 |2600  3808 |1.74 1.48 0.82|5.0   0 119|   0     0 |   0     0 | 17  171    0   43    0
Jul 25 04:53:58 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:58| 48   7  45   0   0|3537M  132M  168M 3921M|7341B 1619B|  32k  388k|2.00  36.0 |1837  2352 |1.84 1.50 0.83|2.0   0 3.0|   0     0 |   0     0 | 17  177    0   43    0
Jul 25 04:53:59 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:53:59| 33  15  50   0   0|3516M  194M  168M 3880M|6118B 1620B|1328k  332k|39.0  27.0 |3357  5750 |1.84 1.50 0.83|2.0   0 349|   0     0 |   0     0 | 17  181    0   42    0
Jul 25 04:54:00 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:00| 37  21  41   0   0|3564M  144M  168M 3882M|9201B 1567B|4099B  568k|1.00  38.0 |5819    13k|1.84 1.50 0.83|2.0   0 554|   0     0 |   0     0 | 17  191    0   42    0
Jul 25 04:54:01 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:01| 57  19  24   0   0|3615M  133M  168M 3843M|8998B 1609B|1530k 2504k|36.8   153 |5933    11k|1.84 1.50 0.83|5.0   0 215|   0     0 |   0     0 | 17  193    0   42    0
Jul 25 04:54:02 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:02| 82  15   3   0   0|3698M  126M  168M 3770M|5088B 1617B|1643k  749k|28.2  58.4 |2788  6295 |1.84 1.50 0.83|7.0   0 113|   0     0 |   0     0 | 17  204    0   42    0
Jul 25 04:54:03 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:03| 81  15   3   0   0|3745M  163M  168M 3687M|5300B 1618B| 120k 2274k|6.99   114 |4580    11k|2.10 1.56 0.85|9.0   0  69|   0     0 |   0     0 | 17  212    0   48    0
Jul 25 04:54:04 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:04| 52  24  23   0   0|3784M  147M  168M 3664M|5242B 1664B|4100B   22M|1.00   715 |6239    13k|2.10 1.56 0.85|3.0   0 545|   0     0 |   0     0 | 17  219    0   49    0
Jul 25 04:54:05 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:05| 51  22  26   0   0|3800M  125M  168M 3669M|5603B 1618B|  12k  415k|3.00  20.0 |  10k   43k|2.10 1.56 0.85|3.0   0 267|   0     0 |   0     0 | 17  220    0   46    0
Jul 25 04:54:06 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:06| 56  23  21   0   0|3838M  127M  168M 3630M|7814B 1618B|4090B  743k|1.00  55.9 |5155  9790 |2.10 1.56 0.85| 26   0 566|   0     0 |   0     0 | 17  221    0   46    0
Jul 25 04:54:07 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:07| 66  22  11   0   0|3889M  151M  168M 3556M|5307B 1734B| 232k   13M|32.1   491 |5966    15k|2.10 1.56 0.85|6.0   0 349|   0     0 |   0     0 | 17  223    0   53    0
Jul 25 04:54:08 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:08| 58  24  19   0   0|3924M  183M  168M 3490M|6900B 1566B|  48k 5511k|3.00   472 |6975    16k|2.25 1.60 0.87|4.0   0 411|   0     0 |   0     0 | 17  225    0   54    0
Jul 25 04:54:09 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:09| 71  15  13   0   0|4073M  118M  168M 3408M|7576B 1511B|  32k 1035k|2.00  66.9 |4985    13k|2.25 1.60 0.87|4.0   0 205|   0     0 |   0     0 | 17  235    0   55    0
Jul 25 04:54:10 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:10| 68   9  24   0   0|4144M  119M  168M 3337M|  44k 1622B|  80k  609k|5.01  53.1 |2689  4174 |2.25 1.60 0.87|4.0   0 7.0|   0     0 |   0     0 | 17  242    0   55    0
Jul 25 04:54:11 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:11| 60  16  22   0   0|4129M  197M  168M 3275M|4805B 1618B| 939k 1210k|40.9   118 |5695    11k|2.25 1.60 0.87|5.0   0 281|   0     0 |   0     0 | 17  250    0   58    0
Jul 25 04:54:12 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:12| 50  21  28   0   0|4142M  183M  168M 3277M|4093B 1618B|1682k 2448k|47.9   198 |5843    12k|2.25 1.60 0.87|7.0 1.0 554|   0     0 |   0     0 | 17  250    0   58    0
Jul 25 04:54:13 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:13| 59  22  18   1   0|4239M  159M  168M 3206M|5446B 1622B|3417k 9521k|48.1   807 |4986    11k|2.31 1.63 0.88|5.0   0 202|   0     0 |   0     0 | 18  250    0   54    0
Jul 25 04:54:14 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:14| 82  15   4   0   0|4318M  124M  168M 3163M|5735B 1621B|1045k  961k|13.0  50.0 |2536  3761 |2.31 1.63 0.88|3.0   0  52|   0     0 |   0     0 | 18  253    0   54    0
Jul 25 04:54:15 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:15| 72  13  15   0   0|4341M  163M  168M 3100M|9123B 1690B| 820k 1260k|10.0  84.0 |3082  7885 |2.31 1.63 0.88|2.0   0 157|   0     0 |   0     0 | 18  254    0   57    0
Jul 25 04:54:16 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:16| 19   8  71   0   0|4338M  166M  168M 3100M|9589B 2488B| 834k  415k|11.0  24.9 |2091  3316 |2.31 1.63 0.88|  0   0 116|   0     0 |   0     0 | 18  255    0   57    0
Jul 25 04:54:17 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:17| 21   7  72   1   0|4349M  156M  168M 3100M|9927B 2197B| 546k  562k|6.02  51.2 |2329  3687 |2.31 1.63 0.88|1.0   0 9.0|   0     0 |   0     0 | 18  257    0   46    0
Jul 25 04:54:18 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:18| 18   6  73   0   0|4352M  153M  168M 3100M|  10k 1773B| 765k  418k|5.98  27.9 |2404  4129 |2.20 1.61 0.88|2.0   0  11|   0     0 |   0     0 | 18  262    0   46    0
Jul 25 04:54:19 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:19| 19   6  74   0   0|4360M  145M  168M 3100M|  14k 3094B| 770k  337k|6.02  25.1 |1763  2514 |2.20 1.61 0.88|1.0   0  11|   0     0 |   0     0 | 18  265    0   46    0
Jul 25 04:54:20 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:20|  5   2  92   0   0|4348M  156M  168M 3100M|  14k 3856B| 256k  384k|2.00  32.0 |1414  2345 |2.20 1.61 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  267    0   46    0
Jul 25 04:54:21 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:21|  3   1  93   0   0|4348M  156M  168M 3101M| 432k 8407B|   0   499k|   0  49.9 |1846  2848 |2.20 1.61 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  270    0   45    0
Jul 25 04:54:22 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:22|  1   1  95   0   0|4349M  155M  168M 3101M| 303k 7599B|  16k  380k|1.00  33.0 |1710  2610 |2.20 1.61 0.88|1.0   0   0|   0     0 |   0     0 | 18  270    0   45    0
Jul 25 04:54:23 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:23|  2   0  95   0   0|4349M  155M  168M 3101M| 308k   11k|   0   264k|   0  16.0 |1513  2160 |2.03 1.59 0.88|  0   0   0|   0     0 |   0     0 | 18  270    0   45    0
Jul 25 04:54:24 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:24|  3   1  94   1   0|4349M  155M  168M 3102M| 583k   17k|   0  1265k|   0  62.0 |1997  2613 |2.03 1.59 0.88|  0   0   0|   0     0 |   0     0 | 18  270    0   45    0
Jul 25 04:54:25 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:25|  3   1  94   0   0|4349M  154M  168M 3102M| 391k   11k|   0   188k|   0  22.0 |1619  2441 |2.03 1.59 0.88|  0   0 4.0|   0     0 |   0     0 | 18  274    0   44    0
Jul 25 04:54:26 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:26|  2   1  96   0   0|4348M  154M  168M 3103M| 445k   13k|   0  4097B|   0  1.00 |1532  2172 |2.03 1.59 0.88|  0   0   0|   0     0 |   0     0 | 18  274    0   44    0
Jul 25 04:54:27 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:27|  3   1  93   0   0|4348M  154M  168M 3103M| 601k   17k|   0   120k|   0  12.0 |1855  2405 |2.03 1.59 0.88|1.0   0 1.0|   0     0 |   0     0 | 18  276    0   44    0
Jul 25 04:54:28 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:28|  2   1  95   0   0|4348M  153M  168M 3104M| 491k   14k|   0    36k|   0  2.99 |1666  2151 |1.87 1.56 0.87|1.0   0   0|   0     0 |   0     0 | 18  276    0   41    0
Jul 25 04:54:29 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:29|  2   1  95   0   0|4348M  153M  168M 3105M| 626k   17k| 569k  420k|5.00  2.00 |1873  2236 |1.87 1.56 0.87|2.0   0   0|   0     0 |   0     0 | 18  276    0   41    0
Jul 25 04:54:30 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:30|  2   1  94   0   0|4348M  152M  168M 3105M| 585k   14k|   0   104k|   0  12.0 |1548  2311 |1.87 1.56 0.87|  0   0 2.0|   0     0 |   0     0 | 18  280    0   39    0
Jul 25 04:54:31 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:31|  4   2  94   0   0|4348M  152M  168M 3106M| 286k 9952B|   0  5050k|   0   469 |2185  2833 |1.87 1.56 0.87|2.0   0 3.0|   0     0 |   0     0 | 18  282    0   39    0
Jul 25 04:54:32 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:32|  2   1  95   0   0|4348M  151M  168M 3106M| 335k   11k|  16k  220k|1.00  21.0 |1680  2472 |1.87 1.56 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   37    0
Jul 25 04:54:33 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:33|  1   1  95   0   0|4348M  151M  168M 3106M| 371k   12k|   0   140k|   0  8.99 |1399  2147 |1.72 1.54 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   37    0
Jul 25 04:54:34 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:34|  2   1  96   0   0|4347M  151M  168M 3107M| 367k   11k|   0    96k|   0  10.0 |1378  2152 |1.72 1.54 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   36    0
Jul 25 04:54:35 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:35|  1   1  95   0   0|4347M  151M  168M 3107M| 383k   11k|   0     0 |   0     0 |1571  2191 |1.72 1.54 0.87|  0   0 2.0|   0     0 |   0     0 | 18  282    0   36    0
Jul 25 04:54:36 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:36|  3   1  95   0   0|4347M  150M  168M 3107M| 445k   12k|   0     0 |   0     0 |1629  2094 |1.72 1.54 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   35    0
Jul 25 04:54:37 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:37|  2   1  95   0   0|4347M  150M  168M 3108M| 383k   12k|   0     0 |   0     0 |1600  2070 |1.72 1.54 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   35    0
Jul 25 04:54:38 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:38|  4   1  95   0   0|4347M  150M  168M 3108M| 465k   12k|   0  4099B|   0  1.00 |1682  2146 |1.66 1.53 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   33    0
Jul 25 04:54:39 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:39|  3   1  95   0   0|4347M  149M  168M 3108M| 364k   11k|   0    28k|   0  2.00 |1614  2187 |1.66 1.53 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   33    0
Jul 25 04:54:40 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:40|  2   1  95   0   0|4347M  149M  168M 3109M| 410k   11k|   0     0 |   0     0 |1531  1977 |1.66 1.53 0.87|  0   0   0|   0     0 |   0     0 | 18  282    0   31    0
Jul 25 04:54:41 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:41|  3   2  93   0   0|4347M  149M  168M 3109M| 317k   10k|   0  2482k|   0   154 |1898  3151 |1.66 1.53 0.87|1.0   0 1.0|   0     0 |   0     0 | 18  284    0   31    0
Jul 25 04:54:42 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:42|  2   1  95   1   0|4347M  149M  168M 3109M| 191k 7491B|   0   392k|   0  34.0 |1507  2512 |1.66 1.53 0.87|  0   0   0|   0     0 |   0     0 | 18  284    0   30    0
Jul 25 04:54:43 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:43|  2   1  95   0   0|4347M  149M  168M 3110M| 379k   11k|   0    36k|   0  4.00 |1535  2166 |1.53 1.50 0.87|  0   0   0|   0     0 |   0     0 | 18  284    0   30    0
Jul 25 04:54:44 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:44|  3   1  95   0   0|4347M  148M  168M 3110M| 415k   12k|   0   757k|   0   131 |1707  2120 |1.53 1.50 0.87|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:45 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:45|  3   1  94   0   0|4347M  148M  168M 3111M| 504k   14k|  80k  180k|5.00  13.0 |1898  2508 |1.53 1.50 0.87|  0   0 2.0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:46 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:46|  3   1  95   0   0|4337M  161M  168M 3108M| 335k 9816B|   0     0 |   0     0 |1423  1969 |1.53 1.50 0.87|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:47 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:47|  3   0  94   0   0|4337M  159M  168M 3108M| 568k   16k|   0   280k|   0  23.0 |1994  2660 |1.53 1.50 0.87|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:48 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:48|  2   1  94   0   0|4338M  159M  168M 3109M| 496k   14k|   0    36k|   0  3.99 |1872  2450 |1.40 1.47 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:49 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:49|  2   1  95   0   0|4338M  158M  168M 3109M| 409k   12k|   0     0 |   0     0 |1611  2126 |1.40 1.47 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:50 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:50|  2   1  95   0   0|4338M  158M  168M 3109M| 393k   12k|   0  4096B|   0  1.00 |1516  2002 |1.40 1.47 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:51 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:51|  3   2  95   0   0|4338M  157M  168M 3110M| 417k   11k|   0   224k|   0  21.0 |1664  2354 |1.40 1.47 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:52 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:52|  2   1  95   0   0|4338M  157M  168M 3110M| 319k   10k|   0   232k|   0  20.0 |1640  2425 |1.40 1.47 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:53 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:53|  2   1  95   0   0|4338M  157M  168M 3110M| 373k   12k|   0   140k|   0  9.00 |1639  2160 |1.29 1.45 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:54 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:54|  2   1  95   0   0|4338M  156M  168M 3111M| 343k   11k|   0    13M|   0  32.0 |1527  2310 |1.29 1.45 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:55 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:55|  3   1  95   0   0|4338M  156M  168M 3111M| 379k   12k|   0    48k|   0  6.00 |1532  2292 |1.29 1.45 0.86|  0   0 2.0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:56 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:56|  2   2  94   0   0|4338M  155M  168M 3112M| 575k   16k|   0  4100B|   0  1.00 |1850  2304 |1.29 1.45 0.86|1.0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:57 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:57|  2   1  95   0   0|4338M  154M  168M 3112M| 301k 9489B|   0    68k|   0  5.99 |1464  1985 |1.29 1.45 0.86|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:58 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:58|  2   1  95   0   0|4338M  154M  168M 3113M| 435k   14k|   0     0 |   0     0 |1570  2123 |1.19 1.43 0.85|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:54:59 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:54:59|  2   1  96   0   0|4338M  154M  168M 3113M| 247k 8893B|   0     0 |   0     0 |1307  2008 |1.19 1.43 0.85|  0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:55:00 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:00|  5   5  89   0   0|4344M  147M  168M 3114M| 435k   13k| 589k  204k|30.0  10.0 |2416  3441 |1.19 1.43 0.85|1.0   0 143|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:55:01 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:01|  2   1  94   0   0|4345M  146M  168M 3114M| 398k   12k|   0   360k|   0  28.0 |1743  2423 |1.19 1.43 0.85|1.0   0   0|   0     0 |   0     0 | 18  284    0   28    0
Jul 25 04:55:02 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:02| 12  15  71   1   0|4371M  117M  168M 3116M|  51k 3288B|2297k  308k|33.0  27.0 |2969  4753 |1.19 1.43 0.85|1.0   0 257|   0     0 |   0     0 | 18  283    0   28    0
Jul 25 04:55:03 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:03| 24   3  71   0   0|4409M  129M  168M 3067M|5742B 1619B| 124k  144k|7.00  7.99 |2015  3366 |1.17 1.42 0.85|1.0   0   0|   0     0 |   0     0 | 18  289    0   29    0
Jul 25 04:55:04 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:04| 26   5  69   1   0|4415M  132M  168M 3058M|7321B 1513B| 516k 1261k|27.0   109 |4883    10k|1.17 1.42 0.85|2.0   0 2.0|   0     0 |   0     0 | 18  293    0   23    0
Jul 25 04:55:05 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:05| 16  14  69   0   0|4357M  174M  168M 3074M|6571B 1621B| 192k  352k|9.01  27.0 |3219  5562 |1.17 1.42 0.85|1.0   0 370|   0     0 |   0     0 | 18  289    0   24    0
Jul 25 04:55:06 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:06| 23   5  71   0   0|4407M  127M  168M 3072M|5822B 1620B| 940k  200k|13.0  11.0 |1751  2728 |1.17 1.42 0.85|2.0   0  97|   0     0 |   0     0 | 18  289    0   24    0
Jul 25 04:55:07 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:07| 13  18  67   0   0|4356M  177M  168M 3072M|8188B 1621B| 296k  496k|26.0  31.0 |3714  8434 |1.17 1.42 0.85|1.0   0 410|   0     0 |   0     0 | 18  289    0   25    0
Jul 25 04:55:08 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:08|  6  14  78   0   0|4358M  175M  168M 3072M|5943B 1618B|  24k  164k|3.99  16.0 |2757  4506 |1.16 1.41 0.85|  0   0 285|   0     0 |   0     0 | 18  289    0   16    0
Jul 25 04:55:09 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:09|  8   2  88   0   0|4385M  149M  168M 3072M|7283B 1620B|   0     0 |   0     0 |1363  2091 |1.16 1.41 0.85|1.0   0 9.0|   0     0 |   0     0 | 18  289    0   16    0
Jul 25 04:55:10 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:10| 25   7  68   1   0|4342M  195M  168M 3068M|  44k 1568B| 669k   16M|31.0  34.0 |2294  3479 |1.16 1.41 0.85|3.0   0 108|   0     0 |   0     0 | 18  293    0   16    0
Jul 25 04:55:11 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:11| 13  18  69   0   0|4352M  185M  168M 3069M|5218B 1512B| 172k  304k|6.00  25.0 |3359  5599 |1.16 1.41 0.85|2.0   0 281|   0     0 |   0     0 | 18  293    0   15    0
Jul 25 04:55:12 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:55:12| 14  15  69   0   0|4376M  160M  168M 3069M|3790B 1616B|4087B    0 |1.00     0 |3622  6304 |1.16 1.41 0.85|1.0   0 236|   0     0 |   0     0 | 18  293    0   15    0
